"facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"1807","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1810","QA001","AA01015","","2018-01-31","2018-07-09"
"1810","QA003","AA02010","","2018-01-31","2018-07-09"
"1815","QA001","AA01012","","2018-01-31","2018-07-17"
"1815","QA001","AA01015","","2018-01-31","2018-07-17"
"1815","QA001","AA01010","","2018-01-31","2018-07-17"
"1815","QA001","AA01019","","2018-01-31","2018-07-17"
"1815","QA001","AA01018","","2018-01-31","2018-07-17"
"1815","QA001","AA01002","","2018-01-31","2018-07-17"
"1815","QA001","AA01013","","2018-01-31","2018-07-17"
"1815","QA001","AA01014","","2018-01-31","2018-07-17"
"1815","QA003","AA02010","","2018-01-31","2018-07-17"
"1815","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1815","QZ004","AZ00001","","2018-01-31","2018-07-17"
"1816","QA001","AA01022","","2018-01-31","2018-07-09"
"1816","QA001","AA01017","","2018-01-31","2018-07-09"
"1816","QA001","AA01004","","2018-01-31","2018-07-09"
"1816","QA001","AA01003","","2018-01-31","2018-07-09"
"1816","QA001","AA01012","","2018-01-31","2018-07-09"
"1816","QA001","AA01001","","2018-01-31","2018-07-09"
"1816","QA001","AA01015","","2018-01-31","2018-07-09"
"1816","QA001","AA01010","","2018-01-31","2018-07-09"
"1816","QA001","AA01019","","2018-01-31","2018-07-09"
"1816","QA001","AA01009","","2018-01-31","2018-07-09"
"1816","QA001","AA01018","","2018-01-31","2018-07-09"
"1816","QA001","AA01007","","2018-01-31","2018-07-09"
"1816","QA001","AA01002","","2018-01-31","2018-07-09"
"1816","QA001","AA01016","","2018-01-31","2018-07-09"
"1816","QA001","AA01005","","2018-01-31","2018-07-09"
"1816","QA001","AA01013","","2018-01-31","2018-07-09"
"1816","QA001","AA01014","","2018-01-31","2018-07-09"
"1816","QA001","AA01008","","2018-01-31","2018-07-09"
"1816","QA003","AA02018","","2018-01-31","2018-07-09"
"1816","QA003","AA02020","","2018-01-31","2018-07-09"
"1816","QA003","AA02010","","2018-01-31","2018-07-09"
"1816","QA003","AA02022","","2018-01-31","2018-07-09"
"1816","QA003","AA02021","","2018-01-31","2018-07-09"
"1816","QA003","AA02011","","2018-01-31","2018-07-09"
"1816","QA003","AA02026","","2018-01-31","2018-07-09"
"1816","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1817","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1818","QA001","AA01022","","2018-01-31","2018-07-17"
"1818","QA001","AA01017","","2018-01-31","2018-07-17"
"1818","QA001","AA01004","","2018-01-31","2018-07-17"
"1818","QA001","AA01003","","2018-01-31","2018-07-17"
"1818","QA001","AA01012","","2018-01-31","2018-07-17"
"1818","QA001","AA01001","","2018-01-31","2018-07-17"
"1818","QA001","AA01015","","2018-01-31","2018-07-17"
"1818","QA001","AA01018","","2018-01-31","2018-07-17"
"1818","QA001","AA01016","","2018-01-31","2018-07-17"
"1818","QA001","AA01020","","2018-01-31","2018-07-17"
"1818","QA001","AA01013","","2018-01-31","2018-07-17"
"1818","QA001","AA01014","","2018-01-31","2018-07-17"
"1818","QA001","AA01008","","2018-01-31","2018-07-17"
"1818","QA002","AZ00000","上記にて受け入れ可にしていても、本人の状態確認次第になります","2018-01-31","2018-07-17"
"1818","QA003","AA02010","","2018-01-31","2018-07-17"
"1818","QA003","AA02022","","2018-01-31","2018-07-17"
"1818","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1818","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1818","QZ004","AZ00001","","2018-01-31","2018-07-17"
"1819","QA001","AA01015","","2018-01-31","2018-07-17"
"1819","QA001","AA01007","","2018-01-31","2018-07-17"
"1819","QA002","AZ00000","24時間医療対応が必要でない場合","2018-01-31","2018-07-17"
"1819","QA003","AA02020","","2018-01-31","2018-07-17"
"1819","QA003","AA02010","","2018-01-31","2018-07-17"
"1819","QA003","AA02019","","2018-01-31","2018-07-17"
"1820","QA001","AA01017","","2018-01-31","2018-07-17"
"1820","QA001","AA01004","","2018-01-31","2018-07-17"
"1820","QA001","AA01003","","2018-01-31","2018-07-17"
"1820","QA001","AA01001","","2018-01-31","2018-07-17"
"1820","QA001","AA01015","","2018-01-31","2018-07-17"
"1820","QA001","AA01019","","2018-01-31","2018-07-17"
"1820","QA001","AA01009","","2018-01-31","2018-07-17"
"1820","QA001","AA01018","","2018-01-31","2018-07-17"
"1820","QA001","AA01007","","2018-01-31","2018-07-17"
"1820","QA001","AA01002","","2018-01-31","2018-07-17"
"1820","QA001","AA01016","","2018-01-31","2018-07-17"
"1820","QA001","AA01020","","2018-01-31","2018-07-17"
"1820","QA001","AA01013","","2018-01-31","2018-07-17"
"1820","QA001","AA01014","","2018-01-31","2018-07-17"
"1820","QA001","AA01008","","2018-01-31","2018-07-17"
"1820","QA003","AA02018","","2018-01-31","2018-07-17"
"1820","QA003","AA02010","","2018-01-31","2018-07-17"
"1820","QA003","AA02022","","2018-01-31","2018-07-17"
"1820","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1825","QA001","AA01017","","2018-01-31","2018-07-17"
"1825","QA001","AA01012","","2018-01-31","2018-07-17"
"1825","QA001","AA01001","","2018-01-31","2018-07-17"
"1825","QA001","AA01015","","2018-01-31","2018-07-17"
"1825","QA001","AA01010","","2018-01-31","2018-07-17"
"1825","QA001","AA01009","","2018-01-31","2018-07-17"
"1825","QA001","AA01007","","2018-01-31","2018-07-17"
"1825","QA001","AA01002","","2018-01-31","2018-07-17"
"1825","QA001","AA01016","","2018-01-31","2018-07-17"
"1825","QA001","AA01013","","2018-01-31","2018-07-17"
"1825","QA001","AA01014","","2018-01-31","2018-07-17"
"1825","QA001","AA01008","","2018-01-31","2018-07-17"
"1825","QA003","AA02018","","2018-01-31","2018-07-17"
"1825","QA003","AA02020","","2018-01-31","2018-07-17"
"1825","QA003","AA02010","","2018-01-31","2018-07-17"
"1825","QA003","AA02019","","2018-01-31","2018-07-17"
"1825","QA003","AA02022","","2018-01-31","2018-07-17"
"1825","QA003","AA02011","","2018-01-31","2018-07-17"
"1825","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1825","QZ005","AZ00001","","2018-01-31","2018-07-17"
"1826","QA001","AA01012","","2018-01-31","2018-07-09"
"1826","QA001","AA01015","","2018-01-31","2018-07-09"
"1826","QA001","AA01007","","2018-01-31","2018-07-09"
"1826","QA001","AA01014","","2018-01-31","2018-07-09"
"1826","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1828","QA001","AA01017","","2018-01-31","2018-07-17"
"1828","QA001","AA01003","","2018-01-31","2018-07-17"
"1828","QA001","AA01001","","2018-01-31","2018-07-17"
"1828","QA001","AA01015","","2018-01-31","2018-07-17"
"1828","QA001","AA01007","","2018-01-31","2018-07-17"
"1828","QA001","AA01002","","2018-01-31","2018-07-17"
"1828","QA001","AA01013","","2018-01-31","2018-07-17"
"1828","QA001","AA01014","","2018-01-31","2018-07-17"
"1828","QA001","AA01008","","2018-01-31","2018-07-17"
"1828","QA003","AA02010","","2018-01-31","2018-07-17"
"1828","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1830","QA001","AA01003","","2018-01-31","2018-07-09"
"1830","QA001","AA01015","","2018-01-31","2018-07-09"
"1830","QA001","AA01007","","2018-01-31","2018-07-09"
"1830","QA001","AA01008","","2018-01-31","2018-07-09"
"1830","QA003","AA02020","","2018-01-31","2018-07-09"
"1830","QA003","AA02010","","2018-01-31","2018-07-09"
"1830","QA003","AA02019","","2018-01-31","2018-07-09"
"1830","QA003","AA02022","","2018-01-31","2018-07-09"
"1832","QA001","AA01022","","2018-01-31","2018-07-09"
"1832","QA001","AA01017","","2018-01-31","2018-07-09"
"1832","QA001","AA01004","","2018-01-31","2018-07-09"
"1832","QA001","AA01003","","2018-01-31","2018-07-09"
"1832","QA001","AA01012","","2018-01-31","2018-07-09"
"1832","QA001","AA01001","","2018-01-31","2018-07-09"
"1832","QA001","AA01015","","2018-01-31","2018-07-09"
"1832","QA001","AA01010","","2018-01-31","2018-07-09"
"1832","QA001","AA01019","","2018-01-31","2018-07-09"
"1832","QA001","AA01009","","2018-01-31","2018-07-09"
"1832","QA001","AA01018","","2018-01-31","2018-07-09"
"1832","QA001","AA01007","","2018-01-31","2018-07-09"
"1832","QA001","AA01002","","2018-01-31","2018-07-09"
"1832","QA001","AA01016","","2018-01-31","2018-07-09"
"1832","QA001","AA01005","","2018-01-31","2018-07-09"
"1832","QA001","AA01013","","2018-01-31","2018-07-09"
"1832","QA001","AA01014","","2018-01-31","2018-07-09"
"1832","QA001","AA01008","","2018-01-31","2018-07-09"
"1832","QA003","AA02018","","2018-01-31","2018-07-09"
"1832","QA003","AA02020","","2018-01-31","2018-07-09"
"1832","QA003","AA02010","","2018-01-31","2018-07-09"
"1832","QA003","AA02021","","2018-01-31","2018-07-09"
"1832","QA003","AA02011","","2018-01-31","2018-07-09"
"1832","QA003","AA02026","","2018-01-31","2018-07-09"
"1833","QA001","AA01015","","2018-01-31","2018-07-17"
"1833","QA001","AA01010","","2018-01-31","2018-07-17"
"1833","QA003","AA02011","","2018-01-31","2018-07-17"
"1838","QA001","AA01017","","2018-01-31","2018-07-09"
"1838","QA001","AA01003","","2018-01-31","2018-07-09"
"1838","QA001","AA01001","","2018-01-31","2018-07-09"
"1838","QA001","AA01015","","2018-01-31","2018-07-09"
"1838","QA001","AA01018","","2018-01-31","2018-07-09"
"1838","QA001","AA01007","","2018-01-31","2018-07-09"
"1838","QA001","AA01002","","2018-01-31","2018-07-09"
"1838","QA001","AA01013","","2018-01-31","2018-07-09"
"1838","QA001","AA01014","","2018-01-31","2018-07-09"
"1838","QA003","AA02018","","2018-01-31","2018-07-09"
"1838","QA003","AA02020","","2018-01-31","2018-07-09"
"1838","QA003","AA02019","","2018-01-31","2018-07-09"
"1838","QA003","AA02011","","2018-01-31","2018-07-09"
"1838","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1840","QA003","AA02019","","2018-01-31","2018-07-17"
"1840","QA003","AA02012","","2018-01-31","2018-07-17"
"1840","QA003","AA02011","","2018-01-31","2018-07-17"
"1841","QA001","AA01022","","2018-01-31","2018-07-17"
"1841","QA001","AA01017","","2018-01-31","2018-07-17"
"1841","QA001","AA01004","","2018-01-31","2018-07-17"
"1841","QA001","AA01003","","2018-01-31","2018-07-17"
"1841","QA001","AA01001","","2018-01-31","2018-07-17"
"1841","QA001","AA01015","","2018-01-31","2018-07-17"
"1841","QA001","AA01010","","2018-01-31","2018-07-17"
"1841","QA001","AA01019","","2018-01-31","2018-07-17"
"1841","QA001","AA01009","","2018-01-31","2018-07-17"
"1841","QA001","AA01018","","2018-01-31","2018-07-17"
"1841","QA001","AA01007","","2018-01-31","2018-07-17"
"1841","QA001","AA01002","","2018-01-31","2018-07-17"
"1841","QA001","AA01016","","2018-01-31","2018-07-17"
"1841","QA001","AA01020","","2018-01-31","2018-07-17"
"1841","QA001","AA01013","","2018-01-31","2018-07-17"
"1841","QA001","AA01014","","2018-01-31","2018-07-17"
"1841","QA001","AA01008","","2018-01-31","2018-07-17"
"1841","QA003","AA02017","","2018-01-31","2018-07-17"
"1841","QA003","AA02012","","2018-01-31","2018-07-17"
"1841","QA003","AA02011","","2018-01-31","2018-07-17"
"1841","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1843","QA003","AA02019","","2018-01-31","2018-07-17"
"1843","QA003","AA02012","","2018-01-31","2018-07-17"
"1843","QA003","AA02011","","2018-01-31","2018-07-17"
"1843","QA004","AZ00000","沖縄市・うるま市・北中城村","2018-01-31","2018-07-17"
"1843","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1844","QA001","AA01001","","2018-01-31","2018-07-09"
"1844","QA001","AA01015","","2018-01-31","2018-07-09"
"1844","QA003","AA02018","","2018-01-31","2018-07-09"
"1844","QA003","AA02010","","2018-01-31","2018-07-09"
"1844","QA003","AA02019","","2018-01-31","2018-07-09"
"1844","QA003","AA02011","","2018-01-31","2018-07-09"
"1845","QA001","AA01017","","2018-01-31","2018-07-09"
"1845","QA001","AA01003","","2018-01-31","2018-07-09"
"1845","QA001","AA01012","","2018-01-31","2018-07-09"
"1845","QA001","AA01001","","2018-01-31","2018-07-09"
"1845","QA001","AA01015","","2018-01-31","2018-07-09"
"1845","QA001","AA01010","","2018-01-31","2018-07-09"
"1845","QA001","AA01018","","2018-01-31","2018-07-09"
"1845","QA001","AA01007","","2018-01-31","2018-07-09"
"1845","QA001","AA01016","","2018-01-31","2018-07-09"
"1845","QA001","AA01013","","2018-01-31","2018-07-09"
"1845","QA001","AA01014","","2018-01-31","2018-07-09"
"1845","QA001","AA01008","","2018-01-31","2018-07-09"
"1845","QA003","AA02020","","2018-01-31","2018-07-09"
"1845","QA003","AA02019","","2018-01-31","2018-07-09"
"1845","QA003","AA02012","","2018-01-31","2018-07-09"
"1845","QA003","AA02011","","2018-01-31","2018-07-09"
"1846","QA001","AA01017","","2018-01-31","2018-07-17"
"1846","QA001","AA01003","","2018-01-31","2018-07-17"
"1846","QA001","AA01001","","2018-01-31","2018-07-17"
"1846","QA001","AA01015","","2018-01-31","2018-07-17"
"1846","QA001","AA01007","","2018-01-31","2018-07-17"
"1846","QA001","AA01002","","2018-01-31","2018-07-17"
"1846","QA001","AA01016","","2018-01-31","2018-07-17"
"1846","QA001","AA01014","","2018-01-31","2018-07-17"
"1846","QA003","AA02019","","2018-01-31","2018-07-17"
"1846","QA003","AA02012","","2018-01-31","2018-07-17"
"1846","QA003","AA02011","","2018-01-31","2018-07-17"
"1848","QA001","AA01001","","2018-01-31","2018-07-17"
"1848","QA001","AA01015","","2018-01-31","2018-07-17"
"1848","QA001","AA01010","","2018-01-31","2018-07-17"
"1848","QA001","AA01018","","2018-01-31","2018-07-17"
"1848","QA001","AA01007","","2018-01-31","2018-07-17"
"1848","QA001","AA01014","","2018-01-31","2018-07-17"
"1848","QA002","AZ00000","その他については要相談","2018-01-31","2018-07-17"
"1848","QA003","AA02018","","2018-01-31","2018-07-17"
"1848","QA003","AA02019","","2018-01-31","2018-07-17"
"1848","QA003","AA02012","","2018-01-31","2018-07-17"
"1848","QA003","AA02011","","2018-01-31","2018-07-17"
"1848","QA004","AZ00000","うるま市(赤道十字路付近まで)","2018-01-31","2018-07-17"
"1848","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1848","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1849","QA001","AA01022","","2018-01-31","2018-07-17"
"1849","QA001","AA01006","","2018-01-31","2018-07-17"
"1849","QA001","AA01017","","2018-01-31","2018-07-17"
"1849","QA001","AA01004","","2018-01-31","2018-07-17"
"1849","QA001","AA01003","","2018-01-31","2018-07-17"
"1849","QA001","AA01012","","2018-01-31","2018-07-17"
"1849","QA001","AA01001","","2018-01-31","2018-07-17"
"1849","QA001","AA01015","","2018-01-31","2018-07-17"
"1849","QA001","AA01010","","2018-01-31","2018-07-17"
"1849","QA001","AA01021","","2018-01-31","2018-07-17"
"1849","QA001","AA01019","","2018-01-31","2018-07-17"
"1849","QA001","AA01009","","2018-01-31","2018-07-17"
"1849","QA001","AA01018","","2018-01-31","2018-07-17"
"1849","QA001","AA01007","","2018-01-31","2018-07-17"
"1849","QA001","AA01002","","2018-01-31","2018-07-17"
"1849","QA001","AA01016","","2018-01-31","2018-07-17"
"1849","QA001","AA01005","","2018-01-31","2018-07-17"
"1849","QA001","AA01020","","2018-01-31","2018-07-17"
"1849","QA001","AA01013","","2018-01-31","2018-07-17"
"1849","QA001","AA01014","","2018-01-31","2018-07-17"
"1849","QA001","AA01008","","2018-01-31","2018-07-17"
"1849","QA003","AA02018","","2018-01-31","2018-07-17"
"1849","QA003","AA02020","","2018-01-31","2018-07-17"
"1849","QA003","AA02019","","2018-01-31","2018-07-17"
"1849","QA003","AA02012","","2018-01-31","2018-07-17"
"1849","QA003","AA02011","","2018-01-31","2018-07-17"
"1849","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1849","QZ005","AZ00001","","2018-01-31","2018-07-17"
"1851","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1852","QA001","AA01017","","2018-01-31","2018-07-17"
"1852","QA001","AA01003","","2018-01-31","2018-07-17"
"1852","QA001","AA01001","","2018-01-31","2018-07-17"
"1852","QA001","AA01015","","2018-01-31","2018-07-17"
"1852","QA001","AA01010","","2018-01-31","2018-07-17"
"1852","QA001","AA01021","","2018-01-31","2018-07-17"
"1852","QA001","AA01002","","2018-01-31","2018-07-17"
"1852","QA001","AA01013","","2018-01-31","2018-07-17"
"1852","QA001","AA01014","","2018-01-31","2018-07-17"
"1852","QA003","AA02012","","2018-01-31","2018-07-17"
"1852","QA003","AA02011","","2018-01-31","2018-07-17"
"1852","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1854","QA001","AA01017","","2018-01-31","2018-07-09"
"1854","QA001","AA01003","","2018-01-31","2018-07-09"
"1854","QA001","AA01012","","2018-01-31","2018-07-09"
"1854","QA001","AA01001","","2018-01-31","2018-07-09"
"1854","QA001","AA01015","","2018-01-31","2018-07-09"
"1854","QA001","AA01010","","2018-01-31","2018-07-09"
"1854","QA001","AA01018","","2018-01-31","2018-07-09"
"1854","QA001","AA01020","","2018-01-31","2018-07-09"
"1854","QA001","AA01013","","2018-01-31","2018-07-09"
"1854","QA001","AA01014","","2018-01-31","2018-07-09"
"1854","QA003","AA02018","","2018-01-31","2018-07-09"
"1854","QA003","AA02010","","2018-01-31","2018-07-09"
"1854","QA003","AA02017","","2018-01-31","2018-07-09"
"1854","QA003","AA02019","","2018-01-31","2018-07-09"
"1854","QA003","AA02012","","2018-01-31","2018-07-09"
"1854","QA003","AA02011","","2018-01-31","2018-07-09"
"1854","QZ001","AZ00001","","2018-01-31","2018-07-09"
"1856","QA001","AA01004","","2018-01-31","2018-07-17"
"1856","QA001","AA01003","","2018-01-31","2018-07-17"
"1856","QA001","AA01015","","2018-01-31","2018-07-17"
"1856","QA001","AA01020","","2018-01-31","2018-07-17"
"1856","QA001","AA01014","","2018-01-31","2018-07-17"
"1856","QA003","AA02018","","2018-01-31","2018-07-17"
"1856","QA003","AA02020","","2018-01-31","2018-07-17"
"1856","QA003","AA02019","","2018-01-31","2018-07-17"
"1856","QA003","AA02012","","2018-01-31","2018-07-17"
"1856","QA003","AA02011","","2018-01-31","2018-07-17"
"1859","QA001","AA01001","","2018-01-31","2018-07-09"
"1859","QA001","AA01015","","2018-01-31","2018-07-09"
"1859","QA001","AA01002","","2018-01-31","2018-07-09"
"1859","QA003","AA02011","","2018-01-31","2018-07-09"
"1861","QA001","AA01017","","2018-01-31","2018-07-17"
"1861","QA001","AA01012","","2018-01-31","2018-07-17"
"1861","QA001","AA01015","","2018-01-31","2018-07-17"
"1861","QA001","AA01010","","2018-01-31","2018-07-17"
"1861","QA001","AA01009","","2018-01-31","2018-07-17"
"1861","QA001","AA01016","","2018-01-31","2018-07-17"
"1861","QA001","AA01020","","2018-01-31","2018-07-17"
"1861","QA001","AA01014","","2018-01-31","2018-07-17"
"1861","QA003","AA02019","","2018-01-31","2018-07-17"
"1861","QA003","AA02012","","2018-01-31","2018-07-17"
"1861","QA003","AA02011","","2018-01-31","2018-07-17"
"1861","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1861","QZ005","AZ00001","","2018-01-31","2018-07-17"
"1865","QA003","AA02019","","2018-01-31","2018-07-09"
"1865","QA003","AA02012","","2018-01-31","2018-07-09"
"1865","QA003","AA02011","","2018-01-31","2018-07-09"
"1865","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1870","QA001","AA01017","","2018-01-31","2018-07-17"
"1870","QA001","AA01015","","2018-01-31","2018-07-17"
"1870","QA001","AA01016","","2018-01-31","2018-07-17"
"1870","QA003","AA02012","","2018-01-31","2018-07-17"
"1870","QA003","AA02011","","2018-01-31","2018-07-17"
"1876","QA003","AA02018","","2018-01-31","2018-07-17"
"1876","QA003","AA02020","","2018-01-31","2018-07-17"
"1876","QA003","AA02010","","2018-01-31","2018-07-17"
"1876","QA003","AA02017","","2018-01-31","2018-07-17"
"1876","QA003","AA02019","","2018-01-31","2018-07-17"
"1876","QA003","AA02012","","2018-01-31","2018-07-17"
"1876","QA003","AA02011","","2018-01-31","2018-07-17"
"1876","QA003","AA02014","","2018-01-31","2018-07-17"
"1673","QA001","AA01003","","2018-01-31","2018-07-09"
"1673","QA001","AA01012","","2018-01-31","2018-07-09"
"1673","QA001","AA01010","","2018-01-31","2018-07-09"
"1673","QA001","AA01009","","2018-01-31","2018-07-09"
"1673","QA001","AA01007","","2018-01-31","2018-07-09"
"1673","QA001","AA01002","","2018-01-31","2018-07-09"
"1887","QA001","AA01017","","2018-01-31","2018-07-17"
"1887","QA001","AA01004","","2018-01-31","2018-07-17"
"1887","QA001","AA01003","","2018-01-31","2018-07-17"
"1887","QA001","AA01012","","2018-01-31","2018-07-17"
"1887","QA001","AA01001","","2018-01-31","2018-07-17"
"1887","QA001","AA01015","","2018-01-31","2018-07-17"
"1887","QA001","AA01010","","2018-01-31","2018-07-17"
"1887","QA001","AA01007","","2018-01-31","2018-07-17"
"1887","QA001","AA01016","","2018-01-31","2018-07-17"
"1887","QA001","AA01014","","2018-01-31","2018-07-17"
"1887","QA003","AA02018","","2018-01-31","2018-07-17"
"1887","QA003","AA02020","","2018-01-31","2018-07-17"
"1887","QA003","AA02019","","2018-01-31","2018-07-17"
"1887","QA003","AA02012","","2018-01-31","2018-07-17"
"1887","QA003","AA02011","","2018-01-31","2018-07-17"
"1887","QA003","AA02026","","2018-01-31","2018-07-17"
"1887","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1889","QA001","AA01015","","2018-01-31","2018-07-17"
"1889","QA002","AZ00000","座位保持可能な方（パワーリハビリプログラムの為）","2018-01-31","2018-07-17"
"1889","QZ004","AZ00001","","2018-01-31","2018-07-17"
"1890","QA001","AA01017","","2018-01-31","2018-07-09"
"1890","QA001","AA01003","","2018-01-31","2018-07-09"
"1890","QA001","AA01012","","2018-01-31","2018-07-09"
"1890","QA001","AA01001","","2018-01-31","2018-07-09"
"1890","QA001","AA01015","","2018-01-31","2018-07-09"
"1890","QA001","AA01002","","2018-01-31","2018-07-09"
"1890","QA001","AA01016","","2018-01-31","2018-07-09"
"1890","QA001","AA01020","","2018-01-31","2018-07-09"
"1890","QA001","AA01013","","2018-01-31","2018-07-09"
"1890","QA001","AA01014","","2018-01-31","2018-07-09"
"1890","QA001","AA01008","","2018-01-31","2018-07-09"
"1890","QA003","AA02019","","2018-01-31","2018-07-09"
"1890","QA003","AA02011","","2018-01-31","2018-07-09"
"1890","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1892","QA001","AA01004","","2018-01-31","2018-07-17"
"1892","QA001","AA01003","","2018-01-31","2018-07-17"
"1892","QA001","AA01001","","2018-01-31","2018-07-17"
"1892","QA001","AA01015","","2018-01-31","2018-07-17"
"1892","QA001","AA01007","","2018-01-31","2018-07-17"
"1892","QA001","AA01002","","2018-01-31","2018-07-17"
"1892","QA001","AA01020","","2018-01-31","2018-07-17"
"1892","QA001","AA01014","","2018-01-31","2018-07-17"
"1892","QA003","AA02018","","2018-01-31","2018-07-17"
"1892","QA003","AA02017","","2018-01-31","2018-07-17"
"1892","QA003","AA02019","","2018-01-31","2018-07-17"
"1892","QA003","AA02012","","2018-01-31","2018-07-17"
"1892","QA003","AA02011","","2018-01-31","2018-07-17"
"1892","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1892","QZ005","AZ00001","","2018-01-31","2018-07-17"
"1893","QA001","AA01001","","2018-01-31","2018-07-17"
"1893","QA001","AA01015","","2018-01-31","2018-07-17"
"1893","QA001","AA01010","","2018-01-31","2018-07-17"
"1893","QA001","AA01019","","2018-01-31","2018-07-17"
"1893","QA001","AA01007","","2018-01-31","2018-07-17"
"1893","QA001","AA01002","","2018-01-31","2018-07-17"
"1893","QA001","AA01020","","2018-01-31","2018-07-17"
"1893","QA001","AA01014","","2018-01-31","2018-07-17"
"1893","QA003","AA02020","","2018-01-31","2018-07-17"
"1893","QA003","AA02019","","2018-01-31","2018-07-17"
"1893","QA003","AA02012","","2018-01-31","2018-07-17"
"1893","QA003","AA02011","","2018-01-31","2018-07-17"
"1893","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1893","QZ005","AZ00001","","2018-01-31","2018-07-17"
"1896","QA001","AA01012","","2018-01-31","2018-07-17"
"1896","QA001","AA01015","","2018-01-31","2018-07-17"
"1896","QA001","AA01010","","2018-01-31","2018-07-17"
"1896","QA001","AA01016","","2018-01-31","2018-07-17"
"1896","QA003","AA02012","","2018-01-31","2018-07-17"
"1896","QA003","AA02011","","2018-01-31","2018-07-17"
"1896","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1897","QA003","AA02012","","2018-01-31","2018-07-17"
"1897","QZ006","AZ00001","","2018-01-31","2018-07-17"
"1906","QA001","AA01017","","2018-01-31","2018-07-17"
"1906","QA001","AA01003","","2018-01-31","2018-07-17"
"1906","QA001","AA01012","","2018-01-31","2018-07-17"
"1906","QA001","AA01001","","2018-01-31","2018-07-17"
"1906","QA001","AA01015","","2018-01-31","2018-07-17"
"1906","QA001","AA01009","","2018-01-31","2018-07-17"
"1906","QA001","AA01018","","2018-01-31","2018-07-17"
"1906","QA001","AA01007","","2018-01-31","2018-07-17"
"1906","QA001","AA01002","","2018-01-31","2018-07-17"
"1906","QA001","AA01016","","2018-01-31","2018-07-17"
"1906","QA001","AA01020","","2018-01-31","2018-07-17"
"1906","QA001","AA01014","","2018-01-31","2018-07-17"
"1906","QA001","AA01008","","2018-01-31","2018-07-17"
"1906","QA003","AA02012","","2018-01-31","2018-07-17"
"1906","QA003","AA02011","","2018-01-31","2018-07-17"
"1906","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1911","QA001","AA01003","","2018-01-31","2018-07-17"
"1911","QA001","AA01012","","2018-01-31","2018-07-17"
"1911","QA001","AA01001","","2018-01-31","2018-07-17"
"1911","QA001","AA01015","","2018-01-31","2018-07-17"
"1911","QA001","AA01010","","2018-01-31","2018-07-17"
"1911","QA001","AA01009","","2018-01-31","2018-07-17"
"1911","QA001","AA01002","","2018-01-31","2018-07-17"
"1911","QA001","AA01014","","2018-01-31","2018-07-17"
"1913","QA001","AA01003","","2018-01-31","2018-07-09"
"1913","QA001","AA01001","","2018-01-31","2018-07-09"
"1913","QA001","AA01015","","2018-01-31","2018-07-09"
"1913","QA001","AA01002","","2018-01-31","2018-07-09"
"1913","QA001","AA01014","","2018-01-31","2018-07-09"
"1913","QA003","AA02012","","2018-01-31","2018-07-09"
"1913","QA003","AA02011","","2018-01-31","2018-07-09"
"1913","QZ002","AZ00001","","2018-01-31","2018-07-09"
"1914","QA001","AA01022","","2018-01-31","2018-07-17"
"1914","QA001","AA01017","","2018-01-31","2018-07-17"
"1914","QA001","AA01003","","2018-01-31","2018-07-17"
"1914","QA001","AA01012","","2018-01-31","2018-07-17"
"1914","QA001","AA01001","","2018-01-31","2018-07-17"
"1914","QA001","AA01015","","2018-01-31","2018-07-17"
"1914","QA001","AA01013","","2018-01-31","2018-07-17"
"1914","QA003","AA02018","","2018-01-31","2018-07-17"
"1914","QA003","AA02019","","2018-01-31","2018-07-17"
"1914","QA003","AA02012","","2018-01-31","2018-07-17"
"1914","QA003","AA02011","","2018-01-31","2018-07-17"
"1914","QZ002","AZ00001","","2018-01-31","2018-07-17"
"1923","QA001","AA01022","","2018-01-31","2018-07-17"
"1923","QA001","AA01006","","2018-01-31","2018-07-17"
"1923","QA001","AA01017","","2018-01-31","2018-07-17"
"1923","QA001","AA01004","","2018-01-31","2018-07-17"
"1923","QA001","AA01003","","2018-01-31","2018-07-17"
