"id","facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"6788","1619","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6789","1619","QA003","AA02010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6790","1619","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6791","1619","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6792","1620","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6793","1620","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6794","1620","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6795","1620","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6796","1623","QA003","AA02020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6797","1623","QA003","AA02010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6798","1623","QA003","AA02019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6799","1623","QA003","AA02022","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6800","1623","QA003","AA02021","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6801","1623","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6802","1623","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6803","1623","QG003","AG01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6804","1633","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6805","1633","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6806","1633","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6807","1633","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6808","1633","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6809","1633","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6810","1633","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6811","1633","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6812","1633","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6813","1633","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6814","1633","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6815","1633","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6816","1633","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6817","1633","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6818","1633","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6819","1633","QA001","AA01011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6820","1633","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6821","1633","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6822","1633","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6823","1633","QA003","AA02010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6824","1633","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6825","1633","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6826","1633","QA003","AA02022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6827","1633","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6828","1633","QA003","AA02021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6829","1633","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6830","1633","QA003","AA02026","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6831","1633","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6832","1633","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6833","1633","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6834","1636","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6835","1636","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6836","1636","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6837","1636","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6838","1636","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6839","1636","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6840","1636","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6841","1636","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6842","1636","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6843","1636","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6844","1636","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6845","1636","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6846","1636","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6847","1636","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6848","1636","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6849","1637","QA001","AA01022","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6850","1637","QA001","AA01006","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6851","1637","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6852","1637","QA001","AA01004","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6853","1637","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6854","1637","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6855","1637","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6856","1637","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6857","1637","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6858","1637","QA001","AA01021","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6859","1637","QA001","AA01019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6860","1637","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6861","1637","QA001","AA01018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6862","1637","QA001","AA01007","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6863","1637","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6864","1637","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6865","1637","QA001","AA01005","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6866","1637","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6867","1637","QA001","AA01013","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6868","1637","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6869","1637","QA001","AA01011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6870","1637","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6871","1637","QA003","AA02018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6872","1637","QA003","AA02010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6873","1637","QA003","AA02017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6874","1637","QA003","AA02019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6875","1637","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6876","1637","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6877","1637","QA003","AA02016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6878","1637","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6879","1637","QG003","AG01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6880","1637","QG003","AG01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"6881","1638","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6882","1638","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6883","1641","QA001","AA01001","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6884","1641","QA001","AA01007","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6885","1641","QA001","AA01008","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6886","1641","QA001","AA01009","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6887","1641","QA001","AA01010","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6888","1641","QA001","AA01012","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6889","1641","QA001","AA01014","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6890","1641","QA001","AA01015","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6891","1641","QA003","AA02010","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6892","1641","QA003","AA02011","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6893","1641","QA003","AA02012","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6894","1641","QA003","AA02016","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6895","1641","QA003","AA02017","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6896","1641","QA003","AA02018","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6897","1641","QA003","AA02019","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6898","1641","QA003","AA02020","","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6899","1641","QA004","AZ00000","浦添市","2018/1/31 00:00:00","2018/2/13 00:00:00"
"6900","1646","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6901","1646","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6902","1646","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6903","1646","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6904","1646","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6905","1646","QA003","AA02010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6906","1646","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6907","1646","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6908","1646","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6909","1646","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6910","1646","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6911","1646","QG001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6912","1646","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6913","1646","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6914","1650","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6915","1650","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6916","1650","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6917","1650","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6918","1650","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6919","1650","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6920","1650","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6921","1650","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6922","1650","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6923","1650","QA001","AA01011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6924","1650","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6925","1650","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6926","1650","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6927","1650","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6928","1650","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6929","1650","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6930","1650","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6931","1650","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6932","1652","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6933","1652","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6934","1652","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6935","1652","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6936","1652","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6937","1652","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6938","1652","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6939","1652","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6940","1652","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6941","1652","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6942","1652","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6943","1652","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6944","1652","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6945","1652","QA003","AA02016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6946","1652","QG002","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6947","1652","QG001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6948","1652","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6949","1652","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6950","1653","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6951","1653","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6952","1653","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6953","1653","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6954","1653","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6955","1653","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6956","1653","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6957","1653","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6958","1653","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6959","1653","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6960","1653","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6961","1653","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6962","1653","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6963","1653","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6964","1653","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6965","1653","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6966","1653","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6967","1653","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6968","1653","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6969","1653","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6970","1653","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6971","1653","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6972","1653","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6973","1658","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6974","1658","QA001","AA01006","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6975","1658","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6976","1658","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6977","1658","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6978","1658","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6979","1658","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6980","1658","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6981","1658","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6982","1658","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6983","1658","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6984","1658","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6985","1658","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6986","1658","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6987","1658","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6988","1658","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6989","1658","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6990","1658","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6991","1658","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6992","1658","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6993","1658","QA001","AA01011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6994","1658","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6995","1658","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6996","1658","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6997","1658","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6998","1658","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"6999","1664","QA001","AA01022","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7000","1664","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7001","1664","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7002","1664","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7003","1664","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7004","1664","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7005","1664","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7006","1664","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7007","1664","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7008","1664","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7009","1664","QA001","AA01005","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7010","1664","QA001","AA01013","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7011","1664","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7012","1664","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7013","1664","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7014","1664","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7015","1664","QG003","AG01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7016","1664","QG003","AG01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7017","1672","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7018","1672","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7019","1672","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7020","1672","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7021","1672","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7022","1674","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7023","1674","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7024","1674","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7025","1674","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7026","1674","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7027","1674","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7028","1674","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7029","1674","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7030","1674","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7031","1674","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7032","1674","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7033","1674","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7034","1674","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7035","1674","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7036","1676","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7037","1676","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7038","1676","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7039","1676","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7040","1681","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7041","1681","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7042","1681","QA003","AA02013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7043","1681","QA003","AA02016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7044","1681","QA003","AA02015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7045","1681","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7046","1681","QG001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7047","1681","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7048","1681","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7049","1682","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7050","1682","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7051","1682","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7052","1682","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7053","1682","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7054","1682","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7055","1682","QG002","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7056","1682","QG003","AG01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7057","1682","QG003","AG01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7058","1696","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7059","1696","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7060","1696","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7061","1696","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7062","1696","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7063","1696","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7064","1696","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7065","1696","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7066","1696","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7067","1696","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7068","1696","QG001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7069","1696","QG003","AG01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"7070","1697","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7071","1697","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7072","1697","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7073","1697","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7074","1697","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7075","1697","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7076","1697","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7077","1697","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7078","1697","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7079","1697","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7080","1697","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7081","1697","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7082","1697","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7083","1697","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7084","1697","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7085","1698","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7086","1698","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7087","1698","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7088","1698","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7089","1698","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7090","1698","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7091","1698","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7092","1698","QZ003","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7093","1698","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7094","1698","QG003","AG01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7095","1699","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7096","1699","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7097","1699","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7098","1699","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7099","1699","QA001","AA01011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7100","1699","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7101","1699","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7102","1699","QG001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"7103","1699","QG003","AG01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
