"facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"1610","QA001","AA01004","","2018-01-31","2018-07-17"
"1610","QA001","AA01003","","2018-01-31","2018-07-17"
"1610","QA001","AA01012","","2018-01-31","2018-07-17"
"1610","QA001","AA01001","","2018-01-31","2018-07-17"
"1610","QA001","AA01015","","2018-01-31","2018-07-17"
"1610","QA001","AA01010","","2018-01-31","2018-07-17"
"1610","QA001","AA01021","","2018-01-31","2018-07-17"
"1610","QA001","AA01019","","2018-01-31","2018-07-17"
"1610","QA001","AA01009","","2018-01-31","2018-07-17"
"1610","QA001","AA01018","","2018-01-31","2018-07-17"
"1610","QA001","AA01007","","2018-01-31","2018-07-17"
"1610","QA001","AA01002","","2018-01-31","2018-07-17"
"1610","QA001","AA01016","","2018-01-31","2018-07-17"
"1610","QA001","AA01005","","2018-01-31","2018-07-17"
"1610","QA001","AA01020","","2018-01-31","2018-07-17"
"1610","QA001","AA01013","","2018-01-31","2018-07-17"
"1610","QA001","AA01014","","2018-01-31","2018-07-17"
"1610","QA001","AA01011","","2018-01-31","2018-07-17"
"1610","QA001","AA01008","","2018-01-31","2018-07-17"
"1610","QA002","AZ00000","精神科特化","2018-01-31","2018-07-17"
"1610","QA003","AA02018","","2018-01-31","2018-07-17"
"1610","QA003","AA02020","","2018-01-31","2018-07-17"
"1610","QA003","AA02010","","2018-01-31","2018-07-17"
"1610","QA003","AA02027","","2018-01-31","2018-07-17"
"1610","QA003","AA02017","","2018-01-31","2018-07-17"
"1610","QA003","AA02019","","2018-01-31","2018-07-17"
"1610","QA003","AA02022","","2018-01-31","2018-07-17"
"1610","QA003","AA02002","","2018-01-31","2018-07-17"
"1610","QA003","AA02012","","2018-01-31","2018-07-17"
"1610","QA003","AA02021","","2018-01-31","2018-07-17"
"1610","QA003","AA02001","","2018-01-31","2018-07-17"
"1610","QA003","AA02011","","2018-01-31","2018-07-17"
"1610","QA003","AA02024","","2018-01-31","2018-07-17"
"1610","QA003","AA02004","","2018-01-31","2018-07-17"
"1610","QA003","AA02014","","2018-01-31","2018-07-17"
"1610","QA003","AA02023","","2018-01-31","2018-07-17"
"1610","QA003","AA02003","","2018-01-31","2018-07-17"
"1610","QA003","AA02013","","2018-01-31","2018-07-17"
"1610","QA003","AA02026","","2018-01-31","2018-07-17"
"1610","QA003","AA02036","","2018-01-31","2018-07-17"
"1610","QA003","AA02006","","2018-01-31","2018-07-17"
"1610","QA003","AA02016","","2018-01-31","2018-07-17"
"1610","QA003","AA02025","","2018-01-31","2018-07-17"
"1610","QA003","AA02005","","2018-01-31","2018-07-17"
"1610","QA003","AA02015","","2018-01-31","2018-07-17"
"1610","QA003","AA02028","","2018-01-31","2018-07-17"
"1611","QA001","AA01022","","2018-01-31","2018-07-17"
"1611","QA001","AA01006","","2018-01-31","2018-07-17"
"1611","QA001","AA01017","","2018-01-31","2018-07-17"
"1611","QA001","AA01004","","2018-01-31","2018-07-17"
"1611","QA001","AA01003","","2018-01-31","2018-07-17"
"1611","QA001","AA01012","","2018-01-31","2018-07-17"
"1611","QA001","AA01001","","2018-01-31","2018-07-17"
"1611","QA001","AA01015","","2018-01-31","2018-07-17"
"1611","QA001","AA01021","","2018-01-31","2018-07-17"
"1611","QA001","AA01019","","2018-01-31","2018-07-17"
"1611","QA001","AA01009","","2018-01-31","2018-07-17"
"1611","QA001","AA01018","","2018-01-31","2018-07-17"
"1611","QA001","AA01007","","2018-01-31","2018-07-17"
"1611","QA001","AA01002","","2018-01-31","2018-07-17"
"1611","QA001","AA01016","","2018-01-31","2018-07-17"
"1611","QA001","AA01005","","2018-01-31","2018-07-17"
"1611","QA001","AA01020","","2018-01-31","2018-07-17"
"1611","QA001","AA01013","","2018-01-31","2018-07-17"
"1611","QA001","AA01014","","2018-01-31","2018-07-17"
"1611","QA001","AA01008","","2018-01-31","2018-07-17"
"1611","QA003","AA02027","","2018-01-31","2018-07-17"
"1611","QA003","AA02022","","2018-01-31","2018-07-17"
"1611","QA003","AA02021","","2018-01-31","2018-07-17"
"1611","QA003","AA02026","","2018-01-31","2018-07-17"
"1611","QA003","AA02028","","2018-01-31","2018-07-17"
"1613","QA003","AA02020","","2018-01-31","2018-07-09"
"1613","QA003","AA02027","","2018-01-31","2018-07-09"
"1613","QA003","AA02019","","2018-01-31","2018-07-09"
"1613","QA003","AA02026","","2018-01-31","2018-07-09"
"1614","QA001","AA01022","","2018-01-31","2018-07-09"
"1614","QA001","AA01017","","2018-01-31","2018-07-09"
"1614","QA001","AA01004","","2018-01-31","2018-07-09"
"1614","QA001","AA01003","","2018-01-31","2018-07-09"
"1614","QA001","AA01001","","2018-01-31","2018-07-09"
"1614","QA001","AA01015","","2018-01-31","2018-07-09"
"1614","QA001","AA01010","","2018-01-31","2018-07-09"
"1614","QA001","AA01021","","2018-01-31","2018-07-09"
"1614","QA001","AA01019","","2018-01-31","2018-07-09"
"1614","QA001","AA01009","","2018-01-31","2018-07-09"
"1614","QA001","AA01018","","2018-01-31","2018-07-09"
"1614","QA001","AA01007","","2018-01-31","2018-07-09"
"1614","QA001","AA01002","","2018-01-31","2018-07-09"
"1614","QA001","AA01016","","2018-01-31","2018-07-09"
"1614","QA001","AA01005","","2018-01-31","2018-07-09"
"1614","QA001","AA01020","","2018-01-31","2018-07-09"
"1614","QA001","AA01013","","2018-01-31","2018-07-09"
"1614","QA001","AA01014","","2018-01-31","2018-07-09"
"1614","QA001","AA01008","","2018-01-31","2018-07-09"
"1614","QA003","AA02020","","2018-01-31","2018-07-09"
"1614","QA003","AA02010","","2018-01-31","2018-07-09"
"1614","QA003","AA02019","","2018-01-31","2018-07-09"
"1614","QA003","AA02022","","2018-01-31","2018-07-09"
"1614","QA003","AA02021","","2018-01-31","2018-07-09"
"1614","QA003","AA02026","","2018-01-31","2018-07-09"
"1615","QA001","AA01004","","2018-01-31","2018-07-17"
"1615","QA001","AA01003","","2018-01-31","2018-07-17"
"1615","QA001","AA01012","","2018-01-31","2018-07-17"
"1615","QA001","AA01001","","2018-01-31","2018-07-17"
"1615","QA001","AA01015","","2018-01-31","2018-07-17"
"1615","QA001","AA01010","","2018-01-31","2018-07-17"
"1615","QA001","AA01009","","2018-01-31","2018-07-17"
"1615","QA001","AA01005","","2018-01-31","2018-07-17"
"1615","QA001","AA01020","","2018-01-31","2018-07-17"
"1615","QA001","AA01011","","2018-01-31","2018-07-17"
"1615","QA001","AA01008","","2018-01-31","2018-07-17"
"1615","QA003","AA02018","","2018-01-31","2018-07-17"
"1615","QA003","AA02020","","2018-01-31","2018-07-17"
"1615","QA003","AA02010","","2018-01-31","2018-07-17"
"1615","QA003","AA02019","","2018-01-31","2018-07-17"
"1615","QA003","AA02022","","2018-01-31","2018-07-17"
"1615","QA003","AA02011","","2018-01-31","2018-07-17"
"1615","QA003","AA02026","","2018-01-31","2018-07-17"
"1617","QA001","AA01012","","2018-01-31","2018-07-09"
"1617","QA001","AA01015","","2018-01-31","2018-07-09"
"1617","QA001","AA01007","","2018-01-31","2018-07-09"
"1617","QA001","AA01008","","2018-01-31","2018-07-09"
"1617","QA003","AA02020","","2018-01-31","2018-07-09"
"1617","QA003","AA02010","","2018-01-31","2018-07-09"
"1617","QA003","AA02019","","2018-01-31","2018-07-09"
"1617","QA003","AA02022","","2018-01-31","2018-07-09"
"1618","QA001","AA01012","","2018-01-31","2018-07-09"
"1618","QA001","AA01015","","2018-01-31","2018-07-09"
"1618","QA001","AA01008","","2018-01-31","2018-07-09"
"1618","QA003","AA02020","","2018-01-31","2018-07-09"
"1618","QA003","AA02010","","2018-01-31","2018-07-09"
"1618","QA003","AA02027","","2018-01-31","2018-07-09"
"1618","QA003","AA02019","","2018-01-31","2018-07-09"
"1618","QA003","AA02022","","2018-01-31","2018-07-09"
"1618","QA003","AA02012","","2018-01-31","2018-07-09"
"1618","QA003","AA02021","","2018-01-31","2018-07-09"
"1618","QA003","AA02011","","2018-01-31","2018-07-09"
"1618","QA003","AA02026","","2018-01-31","2018-07-09"
"1619","QA002","AZ00000","在宅高齢者","2018-01-31","2018-07-17"
"1619","QA003","AA02020","","2018-01-31","2018-07-17"
"1619","QA003","AA02010","","2018-01-31","2018-07-17"
"1619","QA003","AA02019","","2018-01-31","2018-07-17"
"1623","QA003","AA02020","","2018-01-31","2018-07-09"
"1623","QA003","AA02010","","2018-01-31","2018-07-09"
"1623","QA003","AA02019","","2018-01-31","2018-07-09"
"1623","QA003","AA02022","","2018-01-31","2018-07-09"
"1623","QA003","AA02021","","2018-01-31","2018-07-09"
"1633","QA001","AA01022","","2018-01-31","2018-07-17"
"1633","QA001","AA01017","","2018-01-31","2018-07-17"
"1633","QA001","AA01004","","2018-01-31","2018-07-17"
"1633","QA001","AA01003","","2018-01-31","2018-07-17"
"1633","QA001","AA01012","","2018-01-31","2018-07-17"
"1633","QA001","AA01001","","2018-01-31","2018-07-17"
"1633","QA001","AA01015","","2018-01-31","2018-07-17"
"1633","QA001","AA01010","","2018-01-31","2018-07-17"
"1633","QA001","AA01019","","2018-01-31","2018-07-17"
"1633","QA001","AA01009","","2018-01-31","2018-07-17"
"1633","QA001","AA01018","","2018-01-31","2018-07-17"
"1633","QA001","AA01007","","2018-01-31","2018-07-17"
"1633","QA001","AA01002","","2018-01-31","2018-07-17"
"1633","QA001","AA01005","","2018-01-31","2018-07-17"
"1633","QA001","AA01020","","2018-01-31","2018-07-17"
"1633","QA001","AA01011","","2018-01-31","2018-07-17"
"1633","QA001","AA01008","","2018-01-31","2018-07-17"
"1633","QA003","AA02018","","2018-01-31","2018-07-17"
"1633","QA003","AA02020","","2018-01-31","2018-07-17"
"1633","QA003","AA02010","","2018-01-31","2018-07-17"
"1633","QA003","AA02017","","2018-01-31","2018-07-17"
"1633","QA003","AA02019","","2018-01-31","2018-07-17"
"1633","QA003","AA02022","","2018-01-31","2018-07-17"
"1633","QA003","AA02012","","2018-01-31","2018-07-17"
"1633","QA003","AA02021","","2018-01-31","2018-07-17"
"1633","QA003","AA02011","","2018-01-31","2018-07-17"
"1633","QA003","AA02026","","2018-01-31","2018-07-17"
"1636","QA001","AA01004","","2018-01-31","2018-07-17"
"1636","QA001","AA01003","","2018-01-31","2018-07-17"
"1636","QA001","AA01001","","2018-01-31","2018-07-17"
"1636","QA001","AA01015","","2018-01-31","2018-07-17"
"1636","QA001","AA01010","","2018-01-31","2018-07-17"
"1636","QA001","AA01007","","2018-01-31","2018-07-17"
"1636","QA001","AA01002","","2018-01-31","2018-07-17"
"1636","QA001","AA01020","","2018-01-31","2018-07-17"
"1636","QA001","AA01008","","2018-01-31","2018-07-17"
"1636","QA003","AA02019","","2018-01-31","2018-07-17"
"1636","QA003","AA02012","","2018-01-31","2018-07-17"
"1636","QA003","AA02011","","2018-01-31","2018-07-17"
"1637","QA001","AA01022","","2018-01-31","2018-07-09"
"1637","QA001","AA01006","","2018-01-31","2018-07-09"
"1637","QA001","AA01017","","2018-01-31","2018-07-09"
"1637","QA001","AA01004","","2018-01-31","2018-07-09"
"1637","QA001","AA01003","","2018-01-31","2018-07-09"
"1637","QA001","AA01012","","2018-01-31","2018-07-09"
"1637","QA001","AA01001","","2018-01-31","2018-07-09"
"1637","QA001","AA01015","","2018-01-31","2018-07-09"
"1637","QA001","AA01010","","2018-01-31","2018-07-09"
"1637","QA001","AA01021","","2018-01-31","2018-07-09"
"1637","QA001","AA01019","","2018-01-31","2018-07-09"
"1637","QA001","AA01009","","2018-01-31","2018-07-09"
"1637","QA001","AA01018","","2018-01-31","2018-07-09"
"1637","QA001","AA01007","","2018-01-31","2018-07-09"
"1637","QA001","AA01002","","2018-01-31","2018-07-09"
"1637","QA001","AA01016","","2018-01-31","2018-07-09"
"1637","QA001","AA01005","","2018-01-31","2018-07-09"
"1637","QA001","AA01020","","2018-01-31","2018-07-09"
"1637","QA001","AA01013","","2018-01-31","2018-07-09"
"1637","QA001","AA01014","","2018-01-31","2018-07-09"
"1637","QA001","AA01011","","2018-01-31","2018-07-09"
"1637","QA001","AA01008","","2018-01-31","2018-07-09"
"1637","QA003","AA02018","","2018-01-31","2018-07-09"
"1637","QA003","AA02010","","2018-01-31","2018-07-09"
"1637","QA003","AA02017","","2018-01-31","2018-07-09"
"1637","QA003","AA02019","","2018-01-31","2018-07-09"
"1637","QA003","AA02012","","2018-01-31","2018-07-09"
"1637","QA003","AA02011","","2018-01-31","2018-07-09"
"1637","QA003","AA02016","","2018-01-31","2018-07-09"
"1638","QA003","AA02011","","2018-01-31","2018-07-17"
"1641","QA001","AA01001","","2018-01-31","2018-02-13"
"1641","QA001","AA01007","","2018-01-31","2018-02-13"
"1641","QA001","AA01008","","2018-01-31","2018-02-13"
"1641","QA001","AA01009","","2018-01-31","2018-02-13"
"1641","QA001","AA01010","","2018-01-31","2018-02-13"
"1641","QA001","AA01012","","2018-01-31","2018-02-13"
"1641","QA001","AA01014","","2018-01-31","2018-02-13"
"1641","QA001","AA01015","","2018-01-31","2018-02-13"
"1641","QA003","AA02010","","2018-01-31","2018-02-13"
"1641","QA003","AA02011","","2018-01-31","2018-02-13"
"1641","QA003","AA02012","","2018-01-31","2018-02-13"
"1641","QA003","AA02016","","2018-01-31","2018-02-13"
"1641","QA003","AA02017","","2018-01-31","2018-02-13"
"1641","QA003","AA02018","","2018-01-31","2018-02-13"
"1641","QA003","AA02019","","2018-01-31","2018-02-13"
"1641","QA003","AA02020","","2018-01-31","2018-02-13"
"1646","QA001","AA01015","","2018-01-31","2018-07-17"
"1646","QA001","AA01009","","2018-01-31","2018-07-17"
"1646","QA001","AA01002","","2018-01-31","2018-07-17"
"1646","QA001","AA01020","","2018-01-31","2018-07-17"
"1646","QA001","AA01008","","2018-01-31","2018-07-17"
"1646","QA003","AA02010","","2018-01-31","2018-07-17"
"1646","QA003","AA02017","","2018-01-31","2018-07-17"
"1646","QA003","AA02012","","2018-01-31","2018-07-17"
"1646","QA003","AA02011","","2018-01-31","2018-07-17"
"1650","QA001","AA01017","","2018-01-31","2018-07-17"
"1650","QA001","AA01003","","2018-01-31","2018-07-17"
"1650","QA001","AA01012","","2018-01-31","2018-07-17"
"1650","QA001","AA01001","","2018-01-31","2018-07-17"
"1650","QA001","AA01015","","2018-01-31","2018-07-17"
"1650","QA001","AA01010","","2018-01-31","2018-07-17"
"1650","QA001","AA01009","","2018-01-31","2018-07-17"
"1650","QA001","AA01002","","2018-01-31","2018-07-17"
"1650","QA001","AA01016","","2018-01-31","2018-07-17"
"1650","QA001","AA01011","","2018-01-31","2018-07-17"
"1650","QA001","AA01008","","2018-01-31","2018-07-17"
"1650","QA003","AA02020","","2018-01-31","2018-07-17"
"1650","QA003","AA02019","","2018-01-31","2018-07-17"
"1650","QA003","AA02012","","2018-01-31","2018-07-17"
"1650","QA003","AA02011","","2018-01-31","2018-07-17"
"1652","QA001","AA01004","","2018-01-31","2018-07-17"
"1652","QA001","AA01015","","2018-01-31","2018-07-17"
"1652","QA001","AA01009","","2018-01-31","2018-07-17"
"1652","QA001","AA01005","","2018-01-31","2018-07-17"
"1652","QA001","AA01020","","2018-01-31","2018-07-17"
"1652","QA001","AA01013","","2018-01-31","2018-07-17"
"1652","QA001","AA01008","","2018-01-31","2018-07-17"
"1652","QA003","AA02018","","2018-01-31","2018-07-17"
"1652","QA003","AA02020","","2018-01-31","2018-07-17"
"1652","QA003","AA02017","","2018-01-31","2018-07-17"
"1652","QA003","AA02019","","2018-01-31","2018-07-17"
"1652","QA003","AA02012","","2018-01-31","2018-07-17"
"1652","QA003","AA02011","","2018-01-31","2018-07-17"
"1652","QA003","AA02016","","2018-01-31","2018-07-17"
"1653","QA001","AA01022","","2018-01-31","2018-07-17"
"1653","QA001","AA01017","","2018-01-31","2018-07-17"
"1653","QA001","AA01004","","2018-01-31","2018-07-17"
"1653","QA001","AA01003","","2018-01-31","2018-07-17"
"1653","QA001","AA01001","","2018-01-31","2018-07-17"
"1653","QA001","AA01015","","2018-01-31","2018-07-17"
"1653","QA001","AA01010","","2018-01-31","2018-07-17"
"1653","QA001","AA01021","","2018-01-31","2018-07-17"
"1653","QA001","AA01019","","2018-01-31","2018-07-17"
"1653","QA001","AA01009","","2018-01-31","2018-07-17"
"1653","QA001","AA01018","","2018-01-31","2018-07-17"
"1653","QA001","AA01002","","2018-01-31","2018-07-17"
"1653","QA001","AA01016","","2018-01-31","2018-07-17"
"1653","QA001","AA01005","","2018-01-31","2018-07-17"
"1653","QA001","AA01020","","2018-01-31","2018-07-17"
"1653","QA001","AA01014","","2018-01-31","2018-07-17"
"1653","QA003","AA02018","","2018-01-31","2018-07-17"
"1653","QA003","AA02020","","2018-01-31","2018-07-17"
"1653","QA003","AA02019","","2018-01-31","2018-07-17"
"1653","QA003","AA02012","","2018-01-31","2018-07-17"
"1653","QA003","AA02011","","2018-01-31","2018-07-17"
"1658","QA001","AA01022","","2018-01-31","2018-07-17"
"1658","QA001","AA01006","","2018-01-31","2018-07-17"
"1658","QA001","AA01017","","2018-01-31","2018-07-17"
"1658","QA001","AA01004","","2018-01-31","2018-07-17"
"1658","QA001","AA01003","","2018-01-31","2018-07-17"
"1658","QA001","AA01012","","2018-01-31","2018-07-17"
"1658","QA001","AA01001","","2018-01-31","2018-07-17"
"1658","QA001","AA01015","","2018-01-31","2018-07-17"
"1658","QA001","AA01010","","2018-01-31","2018-07-17"
"1658","QA001","AA01021","","2018-01-31","2018-07-17"
"1658","QA001","AA01019","","2018-01-31","2018-07-17"
"1658","QA001","AA01009","","2018-01-31","2018-07-17"
"1658","QA001","AA01018","","2018-01-31","2018-07-17"
"1658","QA001","AA01007","","2018-01-31","2018-07-17"
"1658","QA001","AA01002","","2018-01-31","2018-07-17"
"1658","QA001","AA01016","","2018-01-31","2018-07-17"
"1658","QA001","AA01005","","2018-01-31","2018-07-17"
"1658","QA001","AA01020","","2018-01-31","2018-07-17"
"1658","QA001","AA01013","","2018-01-31","2018-07-17"
"1658","QA001","AA01014","","2018-01-31","2018-07-17"
"1658","QA001","AA01011","","2018-01-31","2018-07-17"
"1658","QA001","AA01008","","2018-01-31","2018-07-17"
"1658","QA003","AA02012","","2018-01-31","2018-07-17"
"1658","QA003","AA02011","","2018-01-31","2018-07-17"
"1664","QA001","AA01022","","2018-01-31","2018-07-09"
"1664","QA001","AA01017","","2018-01-31","2018-07-09"
"1664","QA001","AA01003","","2018-01-31","2018-07-09"
"1664","QA001","AA01012","","2018-01-31","2018-07-09"
"1664","QA001","AA01001","","2018-01-31","2018-07-09"
"1664","QA001","AA01015","","2018-01-31","2018-07-09"
"1664","QA001","AA01010","","2018-01-31","2018-07-09"
"1664","QA001","AA01009","","2018-01-31","2018-07-09"
"1664","QA001","AA01002","","2018-01-31","2018-07-09"
"1664","QA001","AA01016","","2018-01-31","2018-07-09"
"1664","QA001","AA01005","","2018-01-31","2018-07-09"
"1664","QA001","AA01013","","2018-01-31","2018-07-09"
"1664","QA003","AA02012","","2018-01-31","2018-07-09"
"1664","QA003","AA02011","","2018-01-31","2018-07-09"
"1672","QA001","AA01003","","2018-01-31","2018-07-17"
"1672","QA001","AA01015","","2018-01-31","2018-07-17"
"1672","QA003","AA02011","","2018-01-31","2018-07-17"
"1674","QA001","AA01004","","2018-01-31","2018-07-17"
"1674","QA001","AA01015","","2018-01-31","2018-07-17"
"1674","QA001","AA01010","","2018-01-31","2018-07-17"
"1674","QA001","AA01009","","2018-01-31","2018-07-17"
"1674","QA001","AA01005","","2018-01-31","2018-07-17"
"1674","QA001","AA01013","","2018-01-31","2018-07-17"
"1674","QA001","AA01008","","2018-01-31","2018-07-17"
"1674","QA003","AA02018","","2018-01-31","2018-07-17"
"1674","QA003","AA02019","","2018-01-31","2018-07-17"
"1674","QA003","AA02012","","2018-01-31","2018-07-17"
"1674","QA003","AA02011","","2018-01-31","2018-07-17"
"1681","QA003","AA02012","","2018-01-31","2018-07-17"
"1681","QA003","AA02011","","2018-01-31","2018-07-17"
"1681","QA003","AA02013","","2018-01-31","2018-07-17"
"1681","QA003","AA02016","","2018-01-31","2018-07-17"
"1681","QA003","AA02015","","2018-01-31","2018-07-17"
"1682","QA001","AA01012","","2018-01-31","2018-07-09"
"1682","QA001","AA01015","","2018-01-31","2018-07-09"
"1682","QA001","AA01020","","2018-01-31","2018-07-09"
"1682","QA001","AA01008","","2018-01-31","2018-07-09"
"1682","QA003","AA02012","","2018-01-31","2018-07-09"
"1682","QA003","AA02011","","2018-01-31","2018-07-09"
"1696","QA001","AA01012","","2018-01-31","2018-07-09"
"1696","QA001","AA01015","","2018-01-31","2018-07-09"
"1696","QA001","AA01010","","2018-01-31","2018-07-09"
"1696","QA001","AA01009","","2018-01-31","2018-07-09"
"1696","QA001","AA01002","","2018-01-31","2018-07-09"
"1696","QA001","AA01020","","2018-01-31","2018-07-09"
"1696","QA001","AA01014","","2018-01-31","2018-07-09"
"1696","QA001","AA01008","","2018-01-31","2018-07-09"
"1696","QA003","AA02012","","2018-01-31","2018-07-09"
"1696","QA003","AA02011","","2018-01-31","2018-07-09"
"1697","QA001","AA01022","","2018-01-31","2018-07-17"
"1697","QA001","AA01017","","2018-01-31","2018-07-17"
"1697","QA001","AA01003","","2018-01-31","2018-07-17"
"1697","QA001","AA01012","","2018-01-31","2018-07-17"
"1697","QA001","AA01001","","2018-01-31","2018-07-17"
"1697","QA001","AA01015","","2018-01-31","2018-07-17"
"1697","QA001","AA01007","","2018-01-31","2018-07-17"
"1697","QA001","AA01002","","2018-01-31","2018-07-17"
"1697","QA001","AA01016","","2018-01-31","2018-07-17"
"1697","QA001","AA01020","","2018-01-31","2018-07-17"
"1697","QA001","AA01014","","2018-01-31","2018-07-17"
"1697","QA001","AA01008","","2018-01-31","2018-07-17"
"1698","QA001","AA01001","","2018-01-31","2018-07-17"
"1698","QA001","AA01015","","2018-01-31","2018-07-17"
"1698","QA001","AA01019","","2018-01-31","2018-07-17"
"1698","QA001","AA01007","","2018-01-31","2018-07-17"
"1698","QA001","AA01002","","2018-01-31","2018-07-17"
"1698","QA001","AA01020","","2018-01-31","2018-07-17"
"1699","QA001","AA01012","","2018-01-31","2018-07-17"
"1699","QA001","AA01010","","2018-01-31","2018-07-17"
"1699","QA001","AA01020","","2018-01-31","2018-07-17"
"1699","QA001","AA01014","","2018-01-31","2018-07-17"
"1699","QA001","AA01011","","2018-01-31","2018-07-17"
"1699","QA003","AA02012","","2018-01-31","2018-07-17"
"1705","QA001","AA01022","","2018-01-31","2018-07-17"
"1705","QA001","AA01017","","2018-01-31","2018-07-17"
"1705","QA001","AA01003","","2018-01-31","2018-07-17"
"1705","QA001","AA01012","","2018-01-31","2018-07-17"
"1705","QA001","AA01015","","2018-01-31","2018-07-17"
"1705","QA001","AA01010","","2018-01-31","2018-07-17"
"1705","QA001","AA01009","","2018-01-31","2018-07-17"
"1705","QA001","AA01007","","2018-01-31","2018-07-17"
"1705","QA001","AA01016","","2018-01-31","2018-07-17"
"1705","QA001","AA01020","","2018-01-31","2018-07-17"
"1705","QA001","AA01014","","2018-01-31","2018-07-17"
"1705","QA001","AA01008","","2018-01-31","2018-07-17"
"1705","QA003","AA02001","","2018-01-31","2018-07-17"
"1705","QA003","AA02014","","2018-01-31","2018-07-17"
"1705","QA003","AA02015","","2018-01-31","2018-07-17"
"1707","QA003","AA02012","","2018-01-31","2018-07-17"
"1707","QA003","AA02001","","2018-01-31","2018-07-17"
"1707","QA003","AA02011","","2018-01-31","2018-07-17"
"1707","QA003","AA02014","","2018-01-31","2018-07-17"
"1707","QA003","AA02013","","2018-01-31","2018-07-17"
"1707","QA003","AA02015","","2018-01-31","2018-07-17"
"1708","QA003","AA02012","","2018-01-31","2018-07-17"
"1708","QA003","AA02011","","2018-01-31","2018-07-17"
"1708","QA003","AA02014","","2018-01-31","2018-07-17"
"1708","QA003","AA02013","","2018-01-31","2018-07-17"
"1708","QA003","AA02016","","2018-01-31","2018-07-17"
"1708","QA003","AA02015","","2018-01-31","2018-07-17"
"1709","QA003","AA02012","","2018-01-31","2018-07-17"
"1709","QA003","AA02014","","2018-01-31","2018-07-17"
"1709","QA003","AA02013","","2018-01-31","2018-07-17"
"1710","QA001","AA01003","","2018-01-31","2018-07-17"
"1710","QA001","AA01012","","2018-01-31","2018-07-17"
"1710","QA001","AA01001","","2018-01-31","2018-07-17"
"1710","QA001","AA01015","","2018-01-31","2018-07-17"
"1710","QA001","AA01010","","2018-01-31","2018-07-17"
"1710","QA001","AA01009","","2018-01-31","2018-07-17"
"1710","QA001","AA01007","","2018-01-31","2018-07-17"
"1710","QA001","AA01002","","2018-01-31","2018-07-17"
"1710","QA001","AA01008","","2018-01-31","2018-07-17"
"1710","QA003","AA02014","","2018-01-31","2018-07-17"
"1710","QA003","AA02013","","2018-01-31","2018-07-17"
"1710","QA003","AA02015","","2018-01-31","2018-07-17"
"1713","QA003","AA02017","","2018-01-31","2018-07-17"
"1713","QA003","AA02013","","2018-01-31","2018-07-17"
"1713","QA003","AA02016","","2018-01-31","2018-07-17"
"1721","QA001","AA01017","","2018-01-31","2018-07-09"
"1721","QA001","AA01003","","2018-01-31","2018-07-09"
"1721","QA001","AA01012","","2018-01-31","2018-07-09"
"1721","QA001","AA01015","","2018-01-31","2018-07-09"
"1721","QA001","AA01010","","2018-01-31","2018-07-09"
"1721","QA001","AA01009","","2018-01-31","2018-07-09"
"1721","QA001","AA01007","","2018-01-31","2018-07-09"
"1721","QA001","AA01020","","2018-01-31","2018-07-09"
"1721","QA001","AA01008","","2018-01-31","2018-07-09"
"1721","QA003","AA02018","","2018-01-31","2018-07-09"
"1721","QA003","AA02017","","2018-01-31","2018-07-09"
"1721","QA003","AA02011","","2018-01-31","2018-07-09"
"1721","QA003","AA02016","","2018-01-31","2018-07-09"
"1725","QA001","AA01022","","2018-01-31","2018-07-17"
"1725","QA001","AA01006","","2018-01-31","2018-07-17"
"1725","QA001","AA01017","","2018-01-31","2018-07-17"
"1725","QA001","AA01004","","2018-01-31","2018-07-17"
"1725","QA001","AA01003","","2018-01-31","2018-07-17"
"1725","QA001","AA01012","","2018-01-31","2018-07-17"
"1725","QA001","AA01001","","2018-01-31","2018-07-17"
"1725","QA001","AA01015","","2018-01-31","2018-07-17"
"1725","QA001","AA01010","","2018-01-31","2018-07-17"
"1725","QA001","AA01021","","2018-01-31","2018-07-17"
"1725","QA001","AA01019","","2018-01-31","2018-07-17"
"1725","QA001","AA01009","","2018-01-31","2018-07-17"
"1725","QA001","AA01018","","2018-01-31","2018-07-17"
"1725","QA001","AA01007","","2018-01-31","2018-07-17"
"1725","QA001","AA01002","","2018-01-31","2018-07-17"
"1725","QA001","AA01016","","2018-01-31","2018-07-17"
"1725","QA001","AA01005","","2018-01-31","2018-07-17"
"1725","QA001","AA01020","","2018-01-31","2018-07-17"
"1725","QA001","AA01013","","2018-01-31","2018-07-17"
"1725","QA001","AA01014","","2018-01-31","2018-07-17"
"1725","QA001","AA01011","","2018-01-31","2018-07-17"
"1725","QA001","AA01008","","2018-01-31","2018-07-17"
"1725","QA003","AA02020","","2018-01-31","2018-07-17"
"1725","QA003","AA02010","","2018-01-31","2018-07-17"
"1725","QA003","AA02019","","2018-01-31","2018-07-17"
"1725","QA003","AA02011","","2018-01-31","2018-07-17"
"1726","QA001","AA01017","","2018-01-31","2018-07-09"
"1726","QA001","AA01003","","2018-01-31","2018-07-09"
"1726","QA001","AA01012","","2018-01-31","2018-07-09"
"1726","QA001","AA01015","","2018-01-31","2018-07-09"
"1726","QA001","AA01010","","2018-01-31","2018-07-09"
"1726","QA001","AA01009","","2018-01-31","2018-07-09"
"1726","QA001","AA01007","","2018-01-31","2018-07-09"
"1726","QA001","AA01002","","2018-01-31","2018-07-09"
"1726","QA001","AA01016","","2018-01-31","2018-07-09"
