facility_name,postal_code,prefecture_name,city_name,address,latitude,longitude
訪問看護ステーション　ふたふぁ,901-2424,,中頭郡中城村,沖縄県字南上原732番地, 中頭郡中城村 沖縄県字南上原732番地
訪問看護ステーション　デュ－ン沖縄,9012424,,中頭郡中城村,沖縄県南上原６２４番地１Ｍa．サンビスカ102号, 中頭郡中城村 沖縄県南上原６２４番地１Ｍa．サンビスカ102号
訪問看護ステーション和,9030115,,中頭郡西原町,沖縄県池田757番地, 中頭郡西原町 沖縄県池田757番地
訪問看護ステーションさわふじ,9030125,,中頭郡西原町,沖縄県上原２丁目２３番の２サンテラス屋良Ｔ－１－１, 中頭郡西原町 沖縄県上原２丁目２３番の２サンテラス屋良Ｔ－１－１
訪問看護ステーション　はーとらいふ,903-0103,,中頭郡西原町,沖縄県字小那覇1606番地, 中頭郡西原町 沖縄県字小那覇1606番地
訪問看護かーさ,9030126,,中頭郡西原町,沖縄県棚原一丁目11番地の３, 中頭郡西原町 沖縄県棚原一丁目11番地の３
ヘルパーステーションぎのわん,901-2211,,宜野湾市,沖縄県宜野湾３－４－３, 宜野湾市 沖縄県宜野湾３－４－３
訪問介護ステーションかいほう,9012224,,宜野湾市,沖縄県真志喜２丁目２２番２号, 宜野湾市 沖縄県真志喜２丁目２２番２号
ヘルパーステーション　はごろも,9012225,,宜野湾市,沖縄県大謝名１丁目２０番２号, 宜野湾市 沖縄県大謝名１丁目２０番２号
在宅介護サービスきずな,9012202,,宜野湾市,沖縄県普天間二丁目３１番７号, 宜野湾市 沖縄県普天間二丁目３１番７号
訪問介護事業所愛誠園,901-2223,,宜野湾市,沖縄県大山3丁目31番１号, 宜野湾市 沖縄県大山3丁目31番１号
ＰＡＩ おきなわ,9012221,,宜野湾市,沖縄県伊佐四丁目4番1号, 宜野湾市 沖縄県伊佐四丁目4番1号
訪問介護ステーション　みかん,9012226,,宜野湾市,沖縄県嘉数2丁目2番1号2F, 宜野湾市 沖縄県嘉数2丁目2番1号2F
ヘルパーステーションはっぴー,9012214,,宜野湾市,沖縄県我如古２－３７－１２山本アパートＡ－１号室, 宜野湾市 沖縄県我如古２－３７－１２山本アパートＡ－１号室
ヘルパーステーション　まえはら,9012215,,宜野湾市,沖縄県真栄原三丁目７番７号, 宜野湾市 沖縄県真栄原三丁目７番７号
かりゆしぎのわん訪問介護事業所,9012211,,宜野湾市,沖縄県宜野湾三丁目２１番６－１０２号, 宜野湾市 沖縄県宜野湾三丁目２１番６－１０２号
訪問介護ステーションふれあい,901-2215,,宜野湾市,沖縄県真栄原三丁目20番12号, 宜野湾市 沖縄県真栄原三丁目20番12号
ケアコミュニティ結び,9012227,,宜野湾市,沖縄県宇地泊７５１番地１５－８０９号, 宜野湾市 沖縄県宇地泊７５１番地１５－８０９号
認知症対応型ヘルパーステーションあかねケア,9012211,,宜野湾市,沖縄県宜野湾2丁目8番34号, 宜野湾市 沖縄県宜野湾2丁目8番34号
ヘルパーステーションプルメリア,9012223,,宜野湾市,沖縄県大山五丁目3番1号, 宜野湾市 沖縄県大山五丁目3番1号
トータルサポートセンター　よつ葉　指定訪問介護ステーション,9012212,,宜野湾市,沖縄県長田四丁目14-18, 宜野湾市 沖縄県長田四丁目14-18
ヘルパーステーションさんだん花,9012223,,宜野湾市,沖縄県大山七丁目７番２２号, 宜野湾市 沖縄県大山七丁目７番２２号
訪問介護ステーション　はな,9012223,,宜野湾市,沖縄県大山六丁目７番１９－１０１号キャステル大山, 宜野湾市 沖縄県大山六丁目７番１９－１０１号キャステル大山
ヘルパーステーションほのぼの,9012225,,宜野湾市,沖縄県大謝名94番地, 宜野湾市 沖縄県大謝名94番地
訪問介護センター彩風の杜,901-2204,,宜野湾市,沖縄県上原1丁目8番5号1Ｆ, 宜野湾市 沖縄県上原1丁目8番5号1Ｆ
訪問介護事業所　琉風,9012202,,宜野湾市,沖縄県普天間一丁目２９番２３号コンフォート琉風１階１０１号室, 宜野湾市 沖縄県普天間一丁目２９番２３号コンフォート琉風１階１０１号室
ヘルパーステーションリリー,9012225,,宜野湾市,沖縄県大謝名一丁目１７番１１号　Ｅ号室, 宜野湾市 沖縄県大謝名一丁目１７番１１号　Ｅ号室
中部徳洲会病院訪問介護事業所,9040021,,沖縄市,沖縄県胡屋6丁目4番19号, 沖縄市 沖縄県胡屋6丁目4番19号
一般社団法人中部地区医師会ヘルパーステーション,9040006,,沖縄市,沖縄県八重2丁目11番12号, 沖縄市 沖縄県八重2丁目11番12号
沖縄一条園訪問介護事業所,904-2174,,沖縄市,沖縄県与儀3丁目5番10号, 沖縄市 沖縄県与儀3丁目5番10号
緑樹苑居宅サービス事業所,9040021,,沖縄市,沖縄県胡屋7丁目2番10号, 沖縄市 沖縄県胡屋7丁目2番10号
介護支援センター中部,9040003,,沖縄市,沖縄県住吉１丁目５番22号, 沖縄市 沖縄県住吉１丁目５番22号
ニチイケアセンター沖縄,9040023,,沖縄市,沖縄県久保田３丁目１番12号　プラザハウスフェアモール３Ｆ, 沖縄市 沖縄県久保田３丁目１番12号　プラザハウスフェアモール３Ｆ
ゆがふ在宅介護事業所,9040022,,沖縄市,沖縄県園田２丁目19番６号, 沖縄市 沖縄県園田２丁目19番６号
公益社団法人　沖縄市シルバー人材センター,9042155,,沖縄市,沖縄県美原三丁目１番１号, 沖縄市 沖縄県美原三丁目１番１号
きづき訪問介護事業所,9042172,,沖縄市,沖縄県泡瀬一丁目21番15号, 沖縄市 沖縄県泡瀬一丁目21番15号
ケアサービスかりゆし,9042173,,沖縄市,沖縄県比屋根六丁目２２番３号, 沖縄市 沖縄県比屋根六丁目２２番３号
たんぽぽ苑　ヘルパーステーション,904-2164,,沖縄市,沖縄県桃原２丁目１７番１７号, 沖縄市 沖縄県桃原２丁目１７番１７号
訪問介護ステーション　ニヘーデービル,9042163,,沖縄市,沖縄県大里字大里５６番地, 沖縄市 沖縄県大里字大里５６番地
ケアステーション　だるま,9042156,,沖縄市,沖縄県美里仲原町３０番１号　　コーポエルソール102, 沖縄市 沖縄県美里仲原町３０番１号　　コーポエルソール102
愛聖ヘルパーステーション,9042162,,沖縄市,沖縄県海邦１丁目15番10号　１階　, 沖縄市 沖縄県海邦１丁目15番10号　１階　
あわせヘルパーステーション,9042173,,沖縄市,沖縄県泡瀬４丁目４１番１号, 沖縄市 沖縄県泡瀬４丁目４１番１号
訪問介護　しあわせ街角,9040031,,沖縄市,沖縄県上地二丁目９番５号１階　１０２号, 沖縄市 沖縄県上地二丁目９番５号１階　１０２号
中部サンケアネット　訪問介護事業所,9042161,,沖縄市,沖縄県古謝三丁目12番20号, 沖縄市 沖縄県古謝三丁目12番20号
JAおきなわ中部介護福祉センター訪問介護事業所,904-0014,,沖縄市,沖縄県仲宗根町14番15号, 沖縄市 沖縄県仲宗根町14番15号
ヘルパーステーションふれ愛,9040021,,沖縄市,沖縄県胡屋七丁目５番３５号, 沖縄市 沖縄県胡屋七丁目５番３５号
訪問介護　ケア・サポート　しおひら,9040022,,沖縄市,沖縄県園田２丁目１５番５号, 沖縄市 沖縄県園田２丁目１５番５号
訪問介護事業所　つわぶき,9040023,,沖縄市,沖縄県久保田一丁目10番3号, 沖縄市 沖縄県久保田一丁目10番3号
訪問介護事業所あおい,9042171,,沖縄市,沖縄県高原四丁目２４番２５号, 沖縄市 沖縄県高原四丁目２４番２５号
ホームヘルプ　元気のたね,9042143,,沖縄市,沖縄県知花4-5-29, 沖縄市 沖縄県知花4-5-29
コロニーヘルパーステーションみなみとうばる,9040035,,沖縄市,沖縄県南桃原３丁目４番１１号, 沖縄市 沖縄県南桃原３丁目４番１１号
ヘルパーステーション　宙伸,9040011,,沖縄市,沖縄県照屋一丁目１０番４号, 沖縄市 沖縄県照屋一丁目１０番４号
訪問介護事業所　心・和,9042153,,沖縄市,沖縄県美里三丁目１７番１６号, 沖縄市 沖縄県美里三丁目１７番１６号
ヘルパーステーション　ティーダ,9040021,,沖縄市,沖縄県胡屋１丁目５番６号, 沖縄市 沖縄県胡屋１丁目５番６号
ヘルパーステーション　くくる,9040032,,沖縄市,沖縄県諸見里三丁目４７番１４号, 沖縄市 沖縄県諸見里三丁目４７番１４号
訪問介護　えくぼ,904-2141,,沖縄市,沖縄県池原5丁目3番29号, 沖縄市 沖縄県池原5丁目3番29号
太陽ヘルパーステーション,9042142,,沖縄市,沖縄県登川１－７－２６１０２号, 沖縄市 沖縄県登川１－７－２６１０２号
訪問介護いっしん池原,9042141,,沖縄市,沖縄県池原二丁目７番２５号, 沖縄市 沖縄県池原二丁目７番２５号
ヘルパーステーション　キジムナー,9042171,,沖縄市,沖縄県高原五丁目１番３号, 沖縄市 沖縄県高原五丁目１番３号
ヘルパーステーション美空,9042172,,沖縄市,沖縄県泡瀬五丁目３３番５号, 沖縄市 沖縄県泡瀬五丁目３３番５号
訪問介護まごのて美里,9042154,,沖縄市,沖縄県東２－１５－１２, 沖縄市 沖縄県東２－１５－１２
ゆいまーる沖縄美里,9042153,,沖縄市,沖縄県美里二丁目２８番５号, 沖縄市 沖縄県美里二丁目２８番５号
ケアサポートセンターうみそら,9042171,,沖縄市,沖縄県高原六丁目１５番６号ハートピアG 103号, 沖縄市 沖縄県高原六丁目１５番６号ハートピアG 103号
訪問介護事業所　樹,9042163,,沖縄市,沖縄県大里2丁目6番6号, 沖縄市 沖縄県大里2丁目6番6号
ヘルパーステーションりんご,9042174,,沖縄市,沖縄県与儀三丁目３番２号, 沖縄市 沖縄県与儀三丁目３番２号
ヘルパーステーション千手,9042143,,沖縄市,沖縄県知花二丁目２番１号池原店舗１０１号室, 沖縄市 沖縄県知花二丁目２番１号池原店舗１０１号室
訪問介護事業所エルスリー沖縄,9042171,,沖縄市,沖縄県高原七丁目15-14, 沖縄市 沖縄県高原七丁目15-14
訪問介護事業所　ちゃーびらさい,904-2153,,沖縄市,沖縄県美里一丁目２８番１２号, 沖縄市 沖縄県美里一丁目２８番１２号
介護支援事業所　ケルビム美里,9042153,,沖縄市,沖縄県美里2丁目13番33号, 沖縄市 沖縄県美里2丁目13番33号
与勝病院訪問介護,9042311,,うるま市,沖縄県勝連南風原3584番地, うるま市 沖縄県勝連南風原3584番地
あかみち薬局,9042245,,うるま市,沖縄県字赤道１０番地の１０, うるま市 沖縄県字赤道１０番地の１０
へしきや薬局　訪問介護支援センター,9042302,,うるま市,沖縄県与那城西原988番地の３（２Ｆ）, うるま市 沖縄県与那城西原988番地の３（２Ｆ）
ホームヘルパーステーション願寿ぬ森,904-1106,,うるま市,沖縄県石川3273番地の2, うるま市 沖縄県石川3273番地の2
ヘルパーステーションいずみ介護会,904-2205,,うるま市,沖縄県栄野比1151番地1, うるま市 沖縄県栄野比1151番地1
訪問介護ひまわり,9042236,,うるま市,沖縄県喜仲一丁目３－１８　１階, うるま市 沖縄県喜仲一丁目３－１８　１階
楽寿園指定訪問介護事業所,9041114,,うるま市,沖縄県石川嘉手苅961番地17, うるま市 沖縄県石川嘉手苅961番地17
合資会社　ケアサービスうるま,9041105,,うるま市,沖縄県石川白浜２丁目３番２１号, うるま市 沖縄県石川白浜２丁目３番２１号
コロニーヘルパーステーション　うるま,9042215,,うるま市,沖縄県みどり町５－２７－９, うるま市 沖縄県みどり町５－２７－９
具志川厚生園指定訪問介護事業所,9042202,,うるま市,沖縄県天願1983番地, うるま市 沖縄県天願1983番地
さくらケアステーション　ホームヘルプサービス,9042213,,うるま市,沖縄県田場1927-2, うるま市 沖縄県田場1927-2
うるまケアセンター,9042215,,うるま市,沖縄県みどり町5丁目14番７号, うるま市 沖縄県みどり町5丁目14番７号
ヘルパーサービスＳＹＭ,9042223,,うるま市,沖縄県具志川２４３６番地, うるま市 沖縄県具志川２４３６番地
アイズケアサービス,9042223,,うるま市,沖縄県字具志川１３２１番地１, うるま市 沖縄県字具志川１３２１番地１
訪問介護いっしんうるま,9041111,,うるま市,沖縄県石川東恩納１３３－１, うるま市 沖縄県石川東恩納１３３－１
ヘルパーステーション　にこにこフリーダム,9042424,,うるま市,沖縄県与那城上原１５７９番地１の１, うるま市 沖縄県与那城上原１５７９番地１の１
訪問介護いっしん上江洲,9042222,,うるま市,沖縄県字上江洲４６６番地１, うるま市 沖縄県字上江洲４６６番地１
あい・ゆうヘルパーステーション,9042314,,うるま市,沖縄県勝連平敷屋４３０番地２１０２号室, うるま市 沖縄県勝連平敷屋４３０番地２１０２号室
訪問介護ステーション　志,9042312,,うるま市,沖縄県勝連平安名３０２３番地１０２号, うるま市 沖縄県勝連平安名３０２３番地１０２号
イリーゼうるま訪問介護センター,9042225,,うるま市,沖縄県喜屋武５４６－１, うるま市 沖縄県喜屋武５４６－１
ヘルパーステーションおもろの郷,9042214,,うるま市,沖縄県安慶名三丁目4番２３号, うるま市 沖縄県安慶名三丁目4番２３号
ヘルパーステーション　陽だまり,9041106,,うるま市,沖縄県石川東恩納１６７８番地１, うるま市 沖縄県石川東恩納１６７８番地１
ホームヘルプサービスセンター陽光館,9042293,,うるま市,沖縄県字宮里265番地4, うるま市 沖縄県字宮里265番地4
ヘルパーステーションあやはし苑,9042304,,うるま市,沖縄県与那城屋慶名1410番地, うるま市 沖縄県与那城屋慶名1410番地
訪問介護事業所与勝の里,9042311,,うるま市,沖縄県勝連南風原4902番地, うるま市 沖縄県勝連南風原4902番地
訪問介護ステーションうんな,9040411,,国頭郡恩納村,沖縄県恩納６１２１番地, 国頭郡恩納村 沖縄県恩納６１２１番地
恩納村社会福祉協議会指定訪問介護事業所,904-0411,,国頭郡恩納村,沖縄県字恩納6302番地, 国頭郡恩納村 沖縄県字恩納6302番地
宜野座村訪問介護事業所,9041303,,国頭郡宜野座村,沖縄県字惣慶1898番地　（宜野座村地域福祉センター内）, 国頭郡宜野座村 沖縄県字惣慶1898番地　（宜野座村地域福祉センター内）
訪問介護事業所　えがお,9041304,,国頭郡宜野座村,沖縄県漢那1953番地1, 国頭郡宜野座村 沖縄県漢那1953番地1
どりーむ訪問介護ステーション,9041201,,国頭郡金武町,沖縄県金武３４４７番地１, 国頭郡金武町 沖縄県金武３４４７番地１
ヘルパーステーション　信愛の丘,9041203,,国頭郡金武町,沖縄県屋嘉２７２４番地, 国頭郡金武町 沖縄県屋嘉２７２４番地
ヘルパーステーションスマイル,904-1201,,国頭郡金武町,沖縄県字金武７９０６番地, 国頭郡金武町 沖縄県字金武７９０６番地
ヘルパーステーション　アシスト,9041201,,国頭郡金武町,沖縄県字金武３８９番地　１０１号室, 国頭郡金武町 沖縄県字金武３８９番地　１０１号室
ヘルパーステーションひらめき,9041202,,国頭郡金武町,沖縄県字伊芸９５番地, 国頭郡金武町 沖縄県字伊芸９５番地
ヘルパーステーション　はなうい,9040302,,中頭郡読谷村,沖縄県喜名497番地の14, 中頭郡読谷村 沖縄県喜名497番地の14
よみたん社協ホームヘルプサービス,904-0305,,中頭郡読谷村,沖縄県字都屋167番地の2, 中頭郡読谷村 沖縄県字都屋167番地の2
ヴィラージュせなはヘルパーステーション,904-0324,,中頭郡読谷村,沖縄県字長浜1110番地, 中頭郡読谷村 沖縄県字長浜1110番地
コロニーヘルパーステーション　読谷,9040303,,中頭郡読谷村,沖縄県伊良皆３５２－４, 中頭郡読谷村 沖縄県伊良皆３５２－４
読谷の里指定訪問介護事業所,9040301,,中頭郡読谷村,沖縄県喜名２２７２番４, 中頭郡読谷村 沖縄県喜名２２７２番４
訪問介護　健やか,9040323,,中頭郡読谷村,沖縄県字高志保９２番地, 中頭郡読谷村 沖縄県字高志保９２番地
ヘルパーステーション　まゆの里おおわん,9040313,,中頭郡読谷村,沖縄県字大湾６６９－２, 中頭郡読谷村 沖縄県字大湾６６９－２
訪問介護事業所　だいじょうぶよ～,9040313,,中頭郡読谷村,沖縄県大湾363, 中頭郡読谷村 沖縄県大湾363
訪問ヘルパーステーション　比謝川の里,9040201,,中頭郡嘉手納町,沖縄県久得242番地の2, 中頭郡嘉手納町 沖縄県久得242番地の2
ヘルパーステーション　サンハート,9040202,,中頭郡嘉手納町,沖縄県屋良１丁目２１番地１, 中頭郡嘉手納町 沖縄県屋良１丁目２１番地１
訪問介護事業所　かたちゅむり,9040204,,中頭郡嘉手納町,沖縄県水釜477ハウスナンバー7256, 中頭郡嘉手納町 沖縄県水釜477ハウスナンバー7256
白川園指定訪問介護事業所,9040105,,中頭郡北谷町,沖縄県吉原263番地, 中頭郡北谷町 沖縄県吉原263番地
琉球メディカルズ指定訪問介護事業所,9040103,,中頭郡北谷町,沖縄県桑江400番地の2, 中頭郡北谷町 沖縄県桑江400番地の2
ヘルパーステーション若松,9012311,,中頭郡北中城村,沖縄県字喜舎場３６０番地１, 中頭郡北中城村 沖縄県字喜舎場３６０番地１
ヘルパーステーションふくとく,901-2303,,中頭郡北中城村,沖縄県字仲順375番地の1, 中頭郡北中城村 沖縄県字仲順375番地の1
訪問介護事業所　みずほ,9012407,,中頭郡中城村,沖縄県安里268-4　ｺｰﾎﾟ金永（壱階事務所）, 中頭郡中城村 沖縄県安里268-4　ｺｰﾎﾟ金永（壱階事務所）
ヘルパーステーションふたふぁ,9012424,,中頭郡中城村,沖縄県字南上原732番地, 中頭郡中城村 沖縄県字南上原732番地
訪問介護事業所みなみ,9012424,,中頭郡中城村,沖縄県字南上原９６５番地２, 中頭郡中城村 沖縄県字南上原９６５番地２
訪問介護事業所　あじまぁー,9012424,,中頭郡中城村,沖縄県字南上原１３９番地, 中頭郡中城村 沖縄県字南上原１３９番地
介護センター　ありがとう,9012424,,中頭郡中城村,沖縄県字南上原７７９番地５, 中頭郡中城村 沖縄県字南上原７７９番地５
ヘルパーステーションあうる,9012424,,中頭郡中城村,沖縄県南上原955番地3, 中頭郡中城村 沖縄県南上原955番地3
アイプラザ介護企画,9012401,,中頭郡中城村,沖縄県久場２０３８番地, 中頭郡中城村 沖縄県久場２０３８番地
ヘルパーステーション西原敬愛園,9030127,,中頭郡西原町,沖縄県徳佐田159番地の１, 中頭郡西原町 沖縄県徳佐田159番地の１
ヘルパーステーション　はーとらいふ,903-0103,,中頭郡西原町,沖縄県字小那覇1606番地, 中頭郡西原町 沖縄県字小那覇1606番地
ヘルパーステーション　きずな,903-0115,,中頭郡西原町,沖縄県池田371番地の21池田ハイツA-24, 中頭郡西原町 沖縄県池田371番地の21池田ハイツA-24
宜野湾記念病院,9012211,,宜野湾市,沖縄県宜野湾三丁目３番13号, 宜野湾市 沖縄県宜野湾三丁目３番13号
海邦病院,9012224,,宜野湾市,沖縄県真志喜２丁目23番５号, 宜野湾市 沖縄県真志喜２丁目23番５号
リハビリ　さんだん花,901-2223,,宜野湾市,沖縄県大山７-７-22, 宜野湾市 沖縄県大山７-７-22
訪問リハビリぎのわんおもと園,9012226,,宜野湾市,沖縄県嘉数4丁目4-10, 宜野湾市 沖縄県嘉数4丁目4-10
医療法人タピック沖縄リハビリテーションセンター病院,9042173,,沖縄市,沖縄県比屋根2丁目15番1号, 沖縄市 沖縄県比屋根2丁目15番1号
愛聖クリニック,9042171,,沖縄市,沖縄県高原５丁目１５番１１号, 沖縄市 沖縄県高原５丁目１５番１１号
翔南病院,9040034,,沖縄市,沖縄県山内３丁目14番28号, 沖縄市 沖縄県山内３丁目14番28号
コザクリニック,9040014,,沖縄市,沖縄県仲宗根町19番１号, 沖縄市 沖縄県仲宗根町19番１号
社会医療法人　敬愛会　ちばなクリニック　訪問リハビリテーション,9042143,,沖縄市,沖縄県知花6丁目25番15号, 沖縄市 沖縄県知花6丁目25番15号
医療法人心和会　潮平病院,904-0021,,沖縄市,胡屋1丁目17番1号, 沖縄市 胡屋1丁目17番1号
医療法人　ちゅうざん会　ちゅうざん病院,904-2151,,沖縄市,沖縄県松本６－２－１, 沖縄市 沖縄県松本６－２－１
伊禮医院,9042303,,うるま市,沖縄県与那城与那城24番地, うるま市 沖縄県与那城与那城24番地
与勝病院,9042311,,うるま市,沖縄県勝連南風原3584番地, うるま市 沖縄県勝連南風原3584番地
おくまクリニック,9041201,,国頭郡金武町,沖縄県金武4790番地1, 国頭郡金武町 沖縄県金武4790番地1
30矯正歯科※会員施設,904-2244,,うるま市,沖縄県字江州549-1, うるま市 沖縄県字江州549-1
読谷村診療所,9040305,,中頭郡読谷村,沖縄県都屋179番地　読谷村診療所, 中頭郡読谷村 沖縄県都屋179番地　読谷村診療所
かなさん内科クリニック,904-0314,,中頭郡読谷村,沖縄県字古堅675番地, 中頭郡読谷村 沖縄県字古堅675番地
ごきげんリハビリクリニック,901-2301,,中頭郡北中城村,沖縄県袋1253番4号, 中頭郡北中城村 沖縄県袋1253番4号
ファミリークリニックきたなかぐすく,9012311,,中頭郡北中城村,沖縄県喜舎場360番地1, 中頭郡北中城村 沖縄県喜舎場360番地1
中部徳洲会病院,9012393,,中頭郡北中城村,沖縄県アワセ土地区画整理事業地内２街区１番, 中頭郡北中城村 沖縄県アワセ土地区画整理事業地内２街区１番
ふれあいデイサービス長田,9012212,,宜野湾市,沖縄県長田１丁目４番９号, 宜野湾市 沖縄県長田１丁目４番９号
デイサービス若松ぎのわん,9012201,,宜野湾市,沖縄県新城1丁目20番6号, 宜野湾市 沖縄県新城1丁目20番6号
ひまわりケアサービス,9042223,,うるま市,沖縄県具志川1345-1, うるま市 沖縄県具志川1345-1
グループホーム　やすらぎの家,9042311,,うるま市,沖縄県勝連南風原4914番地, うるま市 沖縄県勝連南風原4914番地
地域支援ホーム津堅いこいの家,9042317,,うるま市,沖縄県勝連津堅1144番地, うるま市 沖縄県勝連津堅1144番地
グループホームいろは,9042226,,うるま市,沖縄県仲嶺２９８番地２, うるま市 沖縄県仲嶺２９８番地２
デイサービス　四つ葉,9041105,,うるま市,沖縄県石川白浜二丁目2番22号, うるま市 沖縄県石川白浜二丁目2番22号
認知症対応型デイサービス千家,9042311,,うるま市,沖縄県勝連南風原4090番地, うるま市 沖縄県勝連南風原4090番地
共用型　デイサービス　かえで,9042241,,うるま市,沖縄県兼箇段９２２番地, うるま市 沖縄県兼箇段９２２番地
デイサービス　にじ,9041304,,国頭郡宜野座村,沖縄県漢那1953-1, 国頭郡宜野座村 沖縄県漢那1953-1
小規模多機能介護　ちゃたん,9040113,,中頭郡北谷町,沖縄県宮城１番７９３, 中頭郡北谷町 沖縄県宮城１番７９３
通所介護　かみせい,9040101,,中頭郡北谷町,沖縄県上勢633-1, 中頭郡北谷町 沖縄県上勢633-1
デイサービスきたなかぐすく,901-2316,,中頭郡北中城村,沖縄県字安谷屋1346番地-1, 中頭郡北中城村 沖縄県字安谷屋1346番地-1
グループホーム　いなほ,9012404,,中頭郡中城村,沖縄県添石363番地, 中頭郡中城村 沖縄県添石363番地
医療法人　おもと会　グループホーム　さくら,9012226,,宜野湾市,沖縄県字嘉数４丁目４番10号, 宜野湾市 沖縄県字嘉数４丁目４番10号
グループホームふれあい,9012212,,宜野湾市,沖縄県長田１丁目４番地９号, 宜野湾市 沖縄県長田１丁目４番地９号
認知症対応型共同生活介護事業所愛誠園,9012221,,宜野湾市,沖縄県伊佐2丁目1番地6号　ｸﾞﾗﾝﾄﾞｽﾃｰｼﾞMG　地下1階, 宜野湾市 沖縄県伊佐2丁目1番地6号　ｸﾞﾗﾝﾄﾞｽﾃｰｼﾞMG　地下1階
グループホーム若松ぎのわん,9012201,,宜野湾市,沖縄県新城1丁目20番6号, 宜野湾市 沖縄県新城1丁目20番6号
グループホームまえはら,9012215,,宜野湾市,沖縄県真栄原３丁目６番２８号, 宜野湾市 沖縄県真栄原３丁目６番２８号
グループホーム真栄原2丁目,9012215,,宜野湾市,沖縄県真栄原2丁目25番10号, 宜野湾市 沖縄県真栄原2丁目25番10号
グループホーム沖縄一条園,904-2174,,沖縄市,沖縄県与儀3丁目5番10号, 沖縄市 沖縄県与儀3丁目5番10号
グループホーム　月桃,9042143,,沖縄市,沖縄県知花5丁目24番18号, 沖縄市 沖縄県知花5丁目24番18号
グループホームごえくの里,9040001,,沖縄市,沖縄県越来3丁目11番20号, 沖縄市 沖縄県越来3丁目11番20号
グループホーム美ら徳,904-0021,,沖縄市,沖縄県胡屋６丁目４番１９号, 沖縄市 沖縄県胡屋６丁目４番１９号
認知症グループホーム　ローズガーデン,904-0032,,沖縄市,沖縄県諸見里３丁目４１番３０号, 沖縄市 沖縄県諸見里３丁目４１番３０号
愛聖グループホームペガサス,9042161,,沖縄市,沖縄県古謝2丁目16番8号, 沖縄市 沖縄県古謝2丁目16番8号
グループホーム東山,904-1102,,うるま市,沖縄県石川東山二丁目24番地10号, うるま市 沖縄県石川東山二丁目24番地10号
グループホーム　やすらぎの家,9042311,,うるま市,沖縄県勝連南風原4914番地, うるま市 沖縄県勝連南風原4914番地
グループホーム喜楽,9042214,,うるま市,沖縄県安慶名362番地の11, うるま市 沖縄県安慶名362番地の11
認知症対応型共同生活介護事業所　グループホームあおば邸,9042222,,うるま市,沖縄県上江洲708番地の1, うるま市 沖縄県上江洲708番地の1
地域支援ホーム津堅いこいの家,9042317,,うるま市,沖縄県勝連津堅1144番地, うるま市 沖縄県勝連津堅1144番地
グループホームいろは,9042226,,うるま市,沖縄県仲嶺２９８番地２, うるま市 沖縄県仲嶺２９８番地２
グループホームかえで,9042241,,うるま市,沖縄県兼箇段９２２番地, うるま市 沖縄県兼箇段９２２番地
グループホーム福ら舎,9040411,,国頭郡恩納村,沖縄県恩納6332番地, 国頭郡恩納村 沖縄県恩納6332番地
グループホーム　虹の家,9041304,,国頭郡宜野座村,沖縄県漢那1953-1, 国頭郡宜野座村 沖縄県漢那1953-1
グループホーム　くばの里,9041201,,国頭郡金武町,沖縄県金武４１９６－２６, 国頭郡金武町 沖縄県金武４１９６－２６
グループホームくばの里ハウス,9041201,,国頭郡金武町,沖縄県金武4196－147, 国頭郡金武町 沖縄県金武4196－147
グループホーム　よみたん　ふくぎの里,9040302,,中頭郡読谷村,沖縄県喜名2272番地4, 中頭郡読谷村 沖縄県喜名2272番地4
ライフケアホーム読谷,904-0324,,中頭郡読谷村,沖縄県字長浜1530番地の1, 中頭郡読谷村 沖縄県字長浜1530番地の1
グループホームきらめきトグチ,904-0315,,中頭郡読谷村,沖縄県渡具知３７番地の２, 中頭郡読谷村 沖縄県渡具知３７番地の２
さわやかホーム比謝川の里,9040204,,中頭郡嘉手納町,沖縄県水釜336番地の2, 中頭郡嘉手納町 沖縄県水釜336番地の2
グループホーム　海風,9040117,,中頭郡北谷町,沖縄県北前1丁目3番5号, 中頭郡北谷町 沖縄県北前1丁目3番5号
グループホームちゃたん,9040113,,中頭郡北谷町,沖縄県宮城１番７９３, 中頭郡北谷町 沖縄県宮城１番７９３
認知症対応型グループホーム　結の郷,9040105,,中頭郡北谷町,沖縄県吉原1180-1番地, 中頭郡北谷町 沖縄県吉原1180-1番地
グループホーム　上勢頭,904-0101,,中頭郡北谷町,沖縄県上勢633-1, 中頭郡北谷町 沖縄県上勢633-1
グループホーム　わかまつ,9012314,,中頭郡北中城村,沖縄県大城４１８－２, 中頭郡北中城村 沖縄県大城４１８－２
グループホーム　いなほ,9012404,,中頭郡中城村,沖縄県添石363番地, 中頭郡中城村 沖縄県添石363番地
認知症対応型共同生活介護事業所中城愛誠園,9012406,,中頭郡中城村,沖縄県当間289－5, 中頭郡中城村 沖縄県当間289－5
グループホームさわふじ,9030124,,中頭郡西原町,沖縄県字呉屋73番地1, 中頭郡西原町 沖縄県字呉屋73番地1
グループホーム　クローバー,9030117,,中頭郡西原町,沖縄県字翁長５９１番地前田産業ビル２階, 中頭郡西原町 沖縄県字翁長５９１番地前田産業ビル２階
医療法人宜野湾整形外科医院デイサービスまえはら,9012215,,宜野湾市,沖縄県真栄原３丁目７番７号, 宜野湾市 沖縄県真栄原３丁目７番７号
デイサービス　池原,9012201,,宜野湾市,沖縄県新城２丁目４０－２７, 宜野湾市 沖縄県新城２丁目４０－２７
